EETrajData1,EETrajData2,EETrajData3,EETrajData4,EETrajData5,EETrajData6
EE X (Mm),EE Y (Mm),EE Z (Mm),EE Roll (Deg),EE Pitch (Deg),EE Yaw (Deg)
619.918909247437,2021.70285399659,721.585554687858,17.7182521718438,-50.4277006131576,-34.9620159155543
616.106723882672,2022.86248199983,722.006662338956,17.5656469056014,-50.3732095460506,-34.6984441282537
612.293420093833,2024.01451745337,722.427074265561,17.4136413174978,-50.3178451790554,-34.4357770220855
608.479012075053,2025.15896317132,722.846787456598,17.2622446688738,-50.2616112199187,-34.1740239864541
604.663513990843,2026.29582199178,723.265798905995,17.1114660335051,-50.2045114215936,-33.9131942270531
600.846939976065,2027.42509677668,723.684105612702,16.9613142969895,-50.1465495811092,-33.6532967652586
597.029304135906,2028.5467904116,724.101704580718,16.8117981562332,-50.0877295384397,-33.3943404376203
593.210620545856,2029.66090580561,724.518592819108,16.6629261190352,-50.0280551753733,-33.1363338954508
589.39090325168,2030.76744589108,724.934767342024,16.5147065037668,-49.9675304143809,-32.879285604511
585.570166269398,2031.86641362354,725.350225168732,16.3671474391466,-49.9061592174871,-32.6232038447897
581.748423585264,2032.95781198147,725.764963323627,16.2202568641076,-49.843945585141,-32.3680967103764
577.925689155739,2034.04164396617,726.178978836257,16.0740425277569,-49.7808935550914,-32.1139721094271
574.101976907476,2035.11791260155,726.592268741346,15.9285119894252,-49.7170072012632,-31.8608377642177
570.277300737301,2036.18662093399,727.004830078811,15.7836726188037,-49.6522906326386,-31.6087012112882
566.45167451219,2037.24777203216,727.416659893788,15.6395315961692,-49.5867479921408,-31.3575698016719
562.625112069253,2038.30136898682,727.827755236649,15.4960959126924,-49.5203834555244,-31.1074507012102
558.797627215718,2039.34741491072,728.238113163027,15.3533723708304,-49.4532012302689,-30.8583508909504
554.969233728913,2040.38591293834,728.647730733832,15.2113675847998,-49.3852055544793,-30.6102771676246
551.139945356256,2041.4168662258,729.05660501528,15.0700879811288,-49.3164006957925,-30.3632361442076
547.309775815231,2042.44027795064,729.464733078904,14.9295397992877,-49.2467909502899,-30.1172342505531
543.478738793384,2043.45615131167,729.872112001584,14.7897290923936,-49.1763806414183,-29.8722777341043
539.646847948306,2044.46448952878,730.278738865562,14.6506617279891,-49.1051741189172,-29.6283726606786
535.81411690762,2045.4652958428,730.684610758467,14.5123433888919,-49.0331757577551,-29.3855249153232
531.980559268972,2046.45857351533,731.089724773331,14.3747795741149,-48.9603899570743,-29.1437402032408
528.146188600023,2047.44432582852,731.494078008617,14.2379755998519,-48.8868211391438,-28.9030240507819
524.311018438433,2048.42255608496,731.897667568232,14.1019366005298,-48.8124737483226,-28.6633818065029
520.47506229186,2049.39326760748,732.300490561553,13.9666675299235,-48.7373522500326,-28.424818642287
516.638333637948,2050.35646373899,732.702544103446,13.8321731623319,-48.6614611297404,-28.1873395545264
512.800845924323,2051.31214784232,733.103825314285,13.6984580938125,-48.5848048919513,-27.9509493653635
508.962612568584,2052.26032330001,733.504331319978,13.5655267434735,-48.5073880592133,-27.7156527239892
505.123646958301,2053.2009935142,733.90405925198,13.4333833548204,-48.4292151711315,-27.4814541079953
501.283962451008,2054.13416190642,734.303006247321,13.3020319971547,-48.3502907833954,-27.2483578247805
497.443572374203,2055.05983191744,734.701169448621,13.1714765670243,-48.2706194668165,-27.0163680130065
493.602490025344,2055.97800700707,735.098546004113,13.0417207897212,-48.190205806379,-26.7854886441026
489.760728671844,2056.88869065406,735.495133067664,12.9127682208262,-48.109054400302,-26.5557235238169
485.918301551077,2057.79188635586,735.890927798792,12.7846222477981,-48.0271698591143,-26.3270762938122
482.075221870373,2058.68759762848,736.285927362692,12.6572860916049,-47.9445568047423,-26.0995504333033
478.23150280702,2059.57582800634,736.680128930251,12.5307628083951,-47.8612198696102,-25.8731492607356
474.387157508267,2060.45658104208,737.073529678071,12.4050552912075,-47.7771636957539,-25.6478759355015
470.542199091323,2061.3298603064,737.466126788488,12.280166271717,-47.6923929339478,-25.4237334596932
466.696640643367,2062.19566938789,737.857917449593,12.1560983220153,-47.6069122428447,-25.2007246798893
462.850495221545,2063.05401189286,738.248898855254,12.0328538564229,-47.5207262881306,-24.978852288975
459.00377585298,2063.90489144519,738.639068205131,11.9104351333321,-47.4338397416915,-24.7581188279912
455.156495534776,2064.74831168615,739.028422704701,11.7888442570782,-47.3462572807955,-24.5385266880131
451.308667234024,2065.58427627422,739.416959565275,11.6680831798381,-47.2579835872879,-24.3200781120553
447.460303887812,2066.41278888495,739.804676004022,11.5481537035521,-47.169023346801,-24.1027751970013
443.611418403232,2067.23385321081,740.191569243982,11.4290574818699,-47.0793812479776,-23.8866198955564
439.762023657387,2068.04747296094,740.577636514094,11.3107960221176,-46.989061981709,-23.671614018222
435.912132497406,2068.85365186111,740.962875049208,11.1933706872836,-46.8980702403873,-23.4577592352881
432.061757740449,2069.65239365343,741.347282090113,11.0767826980223,-46.8064107171716,-23.2450570788454
428.210912173725,2070.44370209628,741.730854883549,10.9610331346745,-46.7140881052691,-23.0335089448119
424.359608554499,2071.22758096408,742.113590682233,10.8461229393008,-46.6211070972304,-22.8231160949746
420.507859610109,2072.00403404719,742.495486744872,10.7320529177293,-46.5274723842589,-22.613879659044
416.655678037979,2072.77306515168,742.876540336192,10.6188237416132,-46.4331886555349,-22.4058006367192
412.803076505631,2073.53467809919,743.256748726947,10.5064359504987,-46.3382605975543,-22.198879899764
408.950067650708,2074.2888767268,743.636109193948,10.3948899539009,-46.2426928934811,-21.9931181940893
405.096664080981,2075.03566488681,744.014619020075,10.284186033386,-46.1464902225147,-21.7885161418438
401.242878374377,2075.77504644663,744.392275494303,10.1743243446593,-46.0496572592714,-21.5850742435092
397.388723078988,2076.50702528857,744.769075911714,10.0653049196568,-45.9521986731803,-21.3827928799998
393.534210713095,2077.23160530971,745.145017573525,9.957127668639,-45.8541191278927,-21.1816723147636
389.679353765188,2077.94879042172,745.5200977871,9.84979238228646,-45.755423280707,-20.981712695886
385.824164693982,2078.65858455072,745.894313865973,9.74329873379477,-45.6561157820063,-20.7829140581926
381.968655928445,2079.36099163708,746.267663129868,9.63764628096858,-45.556201274711,-20.5852763253511
378.112839867815,2080.05601563529,746.640142904714,9.5328344683128,-45.4556843937445,-20.3887993119702
374.256728881626,2080.7436605138,747.011750522668,9.42886262912053,-45.3545697655139,-20.1934827256957
370.400335309733,2081.42393025484,747.382483322135,9.32572998755582,-45.2528620074027,-19.9993261693014
366.54367146233,2082.09682885427,747.752338647782,9.22343566073094,-45.1505657272792,-19.806329142774
362.686749619984,2082.7623603214,748.121313850563,9.12197866077655,-45.0476855230164,-19.6144910453918
358.829582033655,2083.42052867887,748.489406287732,9.02135789690404,-44.9442259820271,-19.423811177795
354.972180924727,2084.07133796247,748.856613322868,8.92157217745918,-44.8401916808108,-19.2342887440476
351.114558485033,2084.71479222095,749.222932325889,8.82262021196569,-44.7355871845147,-19.0459228536892
347.256726876885,2085.35089551592,749.588360673073,8.72450061315852,-44.6304170465073,-18.8587125237763
343.398698233104,2085.97965192164,749.952895747078,8.62721189900542,-44.5246858079653,-18.6726566809126
339.540484657048,2086.60106552487,750.316534936959,8.53075249471629,-44.4183979974724,-18.4877541632663
335.682098222645,2087.21514042477,750.679275638185,8.43512073473937,-44.311558130632,-18.3040037225752
331.823550974425,2087.82188073263,751.041115252663,8.3403148647437,-44.2041707096909,-18.1214040261371
327.96485492755,2088.42129057183,751.402051188751,8.24633304358699,-44.0962402231765,-17.9399536587861
324.106022067851,2089.01337407761,751.76208086128,8.15317334526822,-43.9877711455456,-17.7596511248544
320.247064351856,2089.59813539693,752.121201691572,8.06083376086454,-43.878767936845,-17.5804948501169
316.387993706834,2090.17557868831,752.479411107456,7.96931220045161,-43.7692350423845,-17.4024831837207
312.528822030823,2090.74570812169,752.83670654329,7.87860649500695,-43.6591768924213,-17.225614400097
308.669561192668,2091.30852787828,753.193085439979,7.78871439829564,-43.5485979018557,-17.0498867008551
304.810223032061,2091.86404215035,753.548545244989,7.69963358873815,-43.4375024699383,-16.8752982166595
300.950819359575,2092.41225514115,753.903083412372,7.61136167125923,-43.3258949799885,-16.7018470090871
297.091361956707,2092.95317106469,754.256697402777,7.52389617911828,-43.2137797991239,-16.5295310724665
293.231862575913,2093.48679414563,754.609384683476,7.43723457571979,-43.1011612780004,-16.3583483356972
289.372332940652,2094.0131286191,754.961142728374,7.35137425640429,-42.9880437505633,-16.1882966640497
285.512784745425,2094.53217873058,755.311969018035,7.26631255021897,-42.8744315338082,-16.0193738609443
281.653229655815,2095.04394873569,755.661861039694,7.18204672166771,-42.7603289275532,-15.851577669711
277.793679308536,2095.54844290009,756.010816287278,7.09857397244038,-42.6457402142201,-15.6849057753269
273.934145311467,2096.04566549929,756.358832261422,7.01589144312089,-42.5306696586268,-15.5193558061336
270.074639243704,2096.53562081853,756.70590646949,6.93399621487398,-42.415121507788,-15.3549253355333
266.215172655601,2097.01831315262,757.05203642559,6.85288531111012,-42.299099990727,-15.1916118836621
262.355757068814,2097.49374680575,757.397219650593,6.77255569912883,-42.182609318296,-15.0294129190429
258.496403976352,2097.96192609141,757.741453672151,6.69300429173976,-42.0656536830057,-14.8683258602154
254.637124842619,2098.42285533216,758.084736024714,6.61422794886164,-41.9482372588643,-14.7083480773443
250.777931103466,2098.87653885954,758.427064249548,6.53622347909881,-41.8303642012252,-14.5494768938046
246.918834166235,2099.32298101391,758.768435894753,6.45898764129524,-41.7120386466434,-14.3917095877456
243.059845409811,2099.76218614427,759.10884851528,6.3825171460661,-41.5932647127404,-14.2350433936308
239.200976184673,2100.19415860814,759.448299672948,6.30680865730633,-41.4740464980781,-14.0794755037565
235.342237812942,2100.6189027714,759.786786936464,6.23185879367674,-41.3543880820394,-13.9250030697466
231.483641588433,2101.03642300814,760.124307881437,6.15766413006712,-41.2342935247186,-13.7716232040252
227.625198776708,2101.44672370053,760.460860090398,6.08422119903655,-41.1137668668184,-13.6193329812664
223.766920615127,2101.84980923865,760.796441152815,6.01152649223083,-40.9928121295551,-13.468129439821
219.908818312904,2102.24568402034,761.131048665115,5.93957646177697,-40.8714333145713,-13.3180095831202
216.050903051159,2102.63435245109,761.464680230694,5.86836752165498,-40.7496344038557,-13.1689703810568
212.193185982975,2103.01581894385,761.79733345994,5.79789604904656,-40.6274193596701,-13.0210087713437
208.335678233453,2103.39008791891,762.129005970249,5.7281583856613,-40.5047921244841,-12.874121660849
204.478390899766,2103.75716380376,762.459695386039,5.65915083903985,-40.3817566209153,-12.7283059269089
200.621335051219,2104.11705103291,762.78939933877,5.59086968383466,-40.2583167516775,-12.583558418618
196.764521729307,2104.46975404779,763.118115466963,5.52331116306785,-40.134476399535,-12.4398759580966
192.90796194777,2104.81527729657,763.445841416211,5.45647148936697,-40.0102394272625,-12.2972553417356
189.051666692657,2105.15362523406,763.772574839199,5.39034684617793,-39.8856096776125,-12.1556933414195
185.19564692238,2105.4848023215,764.098313395725,5.32493338895593,-39.760590973288,-12.0151867057268
181.339913567782,2105.80881302649,764.423054752707,5.26022724633418,-39.6351871169209,-11.8757321611078
177.484477532192,2106.1256618228,764.74679658421,5.1962245212705,-39.509401891057,-11.7373264130412
173.629349691488,2106.43535319024,765.069536571456,5.13292129217218,-39.3832390581454,-11.5999661471686
169.774540894163,2106.73789161454,765.391272402843,5.07031361399895,-39.256702360535,-11.4636480304066
165.920061961386,2107.03328158718,765.712001773962,5.0083975193445,-39.1297955204741,-11.3283687120384
162.065923687065,2107.32152760525,766.031722387612,4.94716901949668,-39.0025222401177,-11.1941248247834
158.212136837914,2107.60263417135,766.350431953818,4.88662410547618,-38.8748862015375,-11.0609129858455
154.358712153515,2107.87660579341,766.668128189847,4.82675874905449,-38.7468910667386,-10.9287297979406
150.50566034639,2108.14344698454,766.984808820222,4.7675689037508,-38.6185404776795,-10.7975718503033
146.652992102061,2108.40316226297,767.300471576742,4.70905050580837,-38.4898380562979,-10.6674357196728
142.800718079121,2108.65575615181,767.615114198498,4.65119947515032,-38.3607874045403,-10.5383179712585
138.948848909303,2108.90123317899,767.928734431885,4.5940117163153,-38.2313921043961,-10.4102151596849
135.097395197544,2109.13959787707,768.241330030624,4.5374831193731,-38.1016557179358,-10.2831238299172
131.246367522062,2109.37085478316,768.552898755773,4.48160956082027,-37.9715817873538,-10.1570405181666
127.395776434416,2109.59500843874,768.863438375745,4.42638690445638,-37.8411738350146,-10.0319617527758
123.545632459588,2109.81206338952,769.172946666325,4.37181100224074,-37.710435363503,-9.90788405508583
119.695946096044,2110.02202418535,769.481421410687,4.31787769513004,-37.5793698556781,-9.78480394028299
115.846727815813,2110.22489538005,769.788860399404,4.26458281389701,-37.4479807747313,-9.66271791822722
111.997988064557,2110.42068153129,770.095261430472,4.21192217993043,-37.3162715642469,-9.54162249426176
108.149737261644,2110.60938720044,770.400622309318,4.15989160601677,-37.1842456482669,-9.42151417000436
104.301985800222,2110.79101695246,770.704940848823,4.10848689710341,-37.0519064313586,-9.30238944412013
100.454744047294,2110.96557535576,771.00821486933,4.05770385104409,-36.9192572986856,-9.18424481307644
96.6080223437949,2111.13306698206,771.310442198668,4.00753825932651,-36.7863016160821,-9.0670767718803
92.7618310046632,2111.29349640629,771.611620672159,3.95798590778252,-36.6530427301292,-8.95088181479796
88.916180318922,2111.44686820639,771.911748132642,3.90904257728093,-36.5194839682353,-8.8356564360573
85.0710805497526,2111.59318696327,772.210822430482,3.86070404440354,-36.3856286387185,-8.72139713053335
81.2265419345736,2111.73245726062,772.508841423586,3.8129660821043,-36.2514800308914,-8.60810039441695
77.3825746851196,2111.86468368479,772.805802977424,3.76582446035187,-36.1170414151496,-8.49576272586686
73.5391889875195,2111.98987082469,773.101704965038,3.7192749467561,-35.9823160430612,-8.38438062564567
69.6963950023754,2112.10802327162,773.396545267059,3.67331330717842,-35.8473071474599,-8.27395059773947
65.8542028648469,2112.21914561918,773.690321771724,3.6279353063265,-35.7120179425396,-8.1644691499622
62.0126226847241,2112.32324246313,773.98303237489,3.58313670833328,-35.5764516239516,-8.05593279454384
58.1716645465173,2112.42031840124,774.274674980048,3.53891327732102,-35.4406113689037,-7.94833804870388
54.3313385095322,2112.51037803323,774.56524749834,3.49526077795003,-35.3045003362612,-7.84168143520931
50.4916546079586,2112.59342596055,774.854747848573,3.4521749759528,-35.1681216666505,-7.73595948291818
46.6526228509472,2112.66946678636,775.143173957232,3.40965163865351,-35.0314784825635,-7.63116872730818
42.8142532226995,2112.73850511532,775.430523758501,3.36768653547343,-34.894573888465,-7.52730571099142
38.9765556825476,2112.80054555351,775.716795194269,3.32627543842203,-34.7574109709005,-7.42436698421453
35.1395401650427,2112.85559270831,776.001986214152,3.28541412257459,-34.6199927986067,-7.32234910534561
31.303216580036,2112.90365118826,776.286094775504,3.24509836653596,-34.482322422623,-7.22124864134692
27.4675948127712,2112.94472560293,776.569118843435,3.2053239528913,-34.3444028764047,-7.12106216823475
23.6326847239641,2112.97882056284,776.851056390819,3.16608666864352,-34.2062371759373,-7.02178627152578
19.7984961498971,2113.0059406793,777.131905398317,3.12738230563801,-34.0678283198526,-6.92341754667088
15.9650389024994,2113.02609056433,777.411663854385,3.0892066609747,-33.9291792895459,-6.8259525994759
12.1323227694444,2113.03927483047,777.690329755292,3.05155553740779,-33.7902930492941,-6.7293880465105
8.30035751422876,2113.04549809075,777.967901105132,3.01442474373334,-33.6511725463754,-6.63372051550424
4.46915287627108,2113.04476495851,778.24437591584,2.97781009516495,-33.5118207111898,-6.53894664573122
0.638718570994371,2113.03708004732,778.519752207206,2.9417074136978,-33.3722404573806,-6.44506308838263
-3.19093571007654,2113.02244797082,778.794028006888,2.90611252846112,-33.2324346819576,-6.35206650692798
-7.01980029923058,2113.00087334266,779.067201350428,2.87102127605952,-33.0924062654197,-6.25995357746482
-10.8478655524706,2112.97236077634,779.339270281264,2.83642950090329,-32.95215807188,-6.16872098905775
-14.6751218494302,2112.9369148851,779.610232850747,2.80233305552793,-32.8116929491904,-6.07836544406604
-18.5015595932723,2112.89454028184,779.880087118151,2.76872780090309,-32.6710137290681,-5.98888365846122
-22.3271692106023,2112.84524157896,780.14883115069,2.735609606731,-32.5301232272218,-5.90027236213361
-26.1519411513714,2112.7890233883,780.41646302353,2.70297435173509,-32.3890242434789,-5.8125282991891
-29.9758658887799,2112.72589032097,780.682980819807,2.67081792393829,-32.247719561914,-5.72564822823576
-33.798933919188,2112.65584698728,780.948382630632,2.63913622093183,-32.1062119509764,-5.63962892266036
-37.6211357620131,2112.57889799661,781.212666555114,2.60792515013445,-31.9645041636199,-5.55446717089583
-41.4424619596396,2112.4950479573,781.47583070037,2.57718062904211,-31.8225989374317,-5.47015977667872
-45.2629030773201,2112.40430147656,781.737873181535,2.54689858546903,-31.6804989947624,-5.38670355929785
-49.0824497030779,2112.30666316034,781.998792121783,2.51707495777912,-31.5382070428562,-5.30409535383367
-52.9010924476103,2112.20213761323,782.258585652332,2.48770569510935,-31.3957257739815,-5.22233201138902
-56.7188219441894,2112.09072943833,782.517251912466,2.45878675758396,-31.2530578655615,-5.14141039931093
-60.5356288485653,2111.97244323719,782.77478904954,2.43031411652085,-31.110205980306,-5.06132740140433
-64.3515038388643,2111.84728360967,783.031195219001,2.40228375462925,-30.9671727663419,-4.98207991813708
-68.166437615491,2111.71525515383,783.286468584394,2.37469166619996,-30.8239608573453,-4.90366486683724
-71.9804209010299,2111.57636246584,783.540607317382,2.34753385728722,-30.6805728726732,-4.82607918188216
-75.79344444014,2111.43061013988,783.793609597753,2.32080634588342,-30.5370114174951,-4.74931981488005
-79.6054989994596,2111.27800276801,784.045473613438,2.29450516208603,-30.3932790829251,-4.67338373484365
-83.4165753674982,2111.1185449401,784.29619756052,2.26862634825731,-30.2493784461538,-4.59826792835692
-87.2266643545422,2110.95224124369,784.545779643252,2.24316595917702,-30.1053120705805,-4.52396939973402
-91.0357567925426,2110.77909626394,784.794218074062,2.218120062188,-29.961082505945,-4.45048517117165
-94.8438435350219,2110.59911458348,785.041511073574,2.19348473733506,-29.8166922884598,-4.37781228289407
-98.6509154569654,2110.41230078231,785.287656870616,2.16925607749729,-29.6721439409418,-4.30594779329163
-102.456963454715,2110.21865943776,785.532653702234,2.14543018851375,-29.5274399729446,-4.23488877905267
-106.261978445872,2110.0181951243,785.776499813706,2.12200318930303,-29.3825828808899,-4.16463233528886
-110.065951369184,2109.81091241352,786.019193458551,2.09897121197645,-29.2375751481991,-4.09517557565423
-113.868873184447,2109.59681587401,786.260732898544,2.07633040194543,-29.0924192454251,-4.02651563245819
-117.670734872391,2109.37591007122,786.50111640373,2.05407691802289,-28.9471176303835,-3.95864965677245
-121.471527434585,2109.14819956743,786.740342252433,2.03220693251896,-28.8016727482834,-3.89157481853203
-125.271241893319,2108.9136889216,786.978408731269,2.01071663133125,-28.6560870318589,-3.82528830663068
-129.069869291505,2108.67238268931,787.215314135163,1.98960221402948,-28.5103629014989,-3.75978732901053
-132.867400692564,2108.42428542265,787.451056767353,1.96885989393496,-28.3645027653784,-3.69506911274652
-136.663827180323,2108.16940167012,787.685634939409,1.94848589819489,-28.218509019588,-3.63113090412525
-140.459139858899,2107.90773597657,787.919046971242,1.92847646785161,-28.072384048264,-3.56796996871883
-144.253329852602,2107.63929288305,788.151291191117,1.90882785790703,-27.9261302237176,-3.50558359145361
-148.046388305812,2107.36407692677,788.382365935665,1.88953633738229,-27.7797499065644,-3.44396907667401
-151.83830638288,2107.08209264099,788.612269549895,1.8705981893727,-27.6332454458531,-3.38312374820139
-155.62907526801,2106.79334455493,788.841000387203,1.85200971109832,-27.4866191791938,-3.32304494938845
-159.418686165158,2106.49783719367,789.06855680939,1.83376721395007,-27.3398734328861,-3.26373004316886
-163.207130297908,2106.19557507809,789.294937186667,1.81586702353154,-27.1930105220472,-3.20517641210261
-166.994398909372,2105.88656272475,789.520139897672,1.79830547969678,-27.0460327507384,-3.14738145841682
-170.780483262074,2105.57080464581,789.744163329478,1.78107893658393,-26.8989424120927,-3.09034260404238
-174.565374637834,2105.24830534897,789.967005877607,1.76418376264506,-26.7517417884408,-3.03405729064668
-178.349064337666,2104.91906933735,790.188665946039,1.74761634067213,-26.6044331514369,-2.97852297966196
-182.13154368165,2104.58310110941,790.409141947226,1.73137306781921,-26.4570187621848,-2.92373715231001
-185.912804008833,2104.24040515889,790.628432302103,1.7154503556213,-26.3095008713624,-2.86969730962294
-189.692836677105,2103.89098597469,790.846535440097,1.69984463000942,-26.1618817193465,-2.81640097246029
-193.471633063092,2103.53484804083,791.063449799141,1.68455233132246,-26.0141635363368,-2.76384568152249
-197.249184562034,2103.17199583632,791.279173825684,1.6695699143158,-25.8663485424796,-2.71202899736089
-201.02548258768,2102.80243383511,791.493705974701,1.65489384816665,-25.7184389479906,-2.66094850038413
-204.800518572161,2102.426166506,791.707044709707,1.64052061647631,-25.5704369532777,-2.61060179086157
-208.574283965886,2102.04319831256,791.919188502765,1.62644671726957,-25.4223447490629,-2.56098648892312
-212.346770237416,2101.65353371306,792.1301358345,1.612668662991,-25.2741645165039,-2.51210023455605
-216.117968873357,2101.25717716037,792.339885194107,1.59918298049865,-25.1258984273148,-2.46394068759875
-219.887871378232,2100.85413310189,792.548435079362,1.58598621105489,-24.9775486438869,-2.41650552773158
-223.656469274375,2100.44440597949,792.755783996635,1.57307491031467,-24.829117319408,-2.36979245446455
-227.423754101807,2100.0280002294,792.9619304609,1.56044564831136,-24.6806065979823,-2.32379918712259
-231.189717418121,2099.60492028218,793.166872995745,1.54809500943988,-24.5320186147486,-2.27852346482757
-234.954350798362,2099.17517056258,793.370610133381,1.53601959243766,-24.3833554959988,-2.23396304647823
-238.717645834913,2098.73875548954,793.573140414657,1.5242160103633,-24.2346193592954,-2.19011571072701
-242.479594137365,2098.29567947607,793.774462389065,1.51268089057283,-24.0858123135882,-2.14697925595469
-246.240187332414,2097.84594692917,793.974574614755,1.50141087469407,-23.9369364593311,-2.10455150024235
-249.999417063728,2097.38956224979,794.173475658542,1.4904026185988,-23.7879938885978,-2.06283028134124
-253.757274991835,2096.92652983274,794.371164095921,1.47965279237292,-23.6389866851968,-2.02181345664002
-257.513752794,2096.45685406662,794.567638511069,1.46915808028483,-23.4899169247864,-1.98149890313006
-261.268842164104,2095.98053933375,794.762897496864,1.45891518075175,-23.3407866749882,-1.94188451736829
-265.022534812525,2095.49759001012,794.95693965489,1.44892080630457,-23.1915979955011,-1.90296821543812
-268.774822466015,2095.00801046527,795.149763595447,1.43917168355058,-23.0423529382137,-1.86474793290836
-272.525696867584,2094.5118050623,795.341367937565,1.42966455313505,-22.8930535473167,-1.82722162478981
-276.275149776369,2094.00897815771,795.531751309009,1.42039616970073,-22.7437018594142,-1.79038726549039
-280.023172967522,2093.49953410143,795.720912346291,1.41136330184631,-22.5942999036351,-1.75424284876806
-283.769758232081,2092.98347723667,795.90884969468,1.40256273208315,-22.4448497017431,-1.71878638768202
-287.514897376849,2092.46081189993,796.095562008212,1.39399125679055,-22.2953532682467,-1.68401591454214
-291.258582224276,2091.93154242085,796.2810479497,1.38564568617005,-22.1458126105078,-1.64992948085675
-295.000804612327,2091.39567312225,796.465306190739,1.37752284419805,-21.996229728851,-1.6165251572786
-298.741556394369,2090.85320831997,796.648335411723,1.36961956857761,-21.8466066166707,-1.5838010335495
-302.480829439037,2090.30415232287,796.830134301849,1.36193271068858,-21.6969452605389,-1.55175521844293
-306.21861563012,2089.74850943275,797.010701559129,1.3544591355373,-21.5472476403113,-1.52038583970575
-309.954906866429,2089.18628394428,797.190035890398,1.34719572170468,-21.3975157292338,-1.48969104399791
-313.689695061676,2088.61748014498,797.368136011322,1.3401393612935,-21.2477514940477,-1.45966899683103
-317.422972144351,2088.04210231508,797.545000646412,1.33328695987491,-21.0979568950942,-1.43031788250545
-321.154730057595,2087.46015472756,797.720628529028,1.32663543643371,-20.9481338864187,-1.40163590404614
-324.884960759075,2086.87164164803,797.89501840139,1.32018172331311,-20.7982844158747,-1.37362128313707
-328.613656220857,2086.27656733469,798.068169014589,1.31392276615851,-20.6484104252257,-1.34627226005458
-332.340808429284,2085.67493603828,798.240079128592,1.30785552386049,-20.4985138502484,-1.31958709359926
-336.066409384852,2085.066752002,798.410747512254,1.30197696849732,-20.3485966208339,-1.29356406102692
-339.790451102072,2084.4520194615,798.580172943326,1.29628408527655,-20.1986606610885,-1.26820145797829
-343.512925609358,2083.8307426448,798.748354208464,1.29077387247617,-20.0487078894346,-1.24349759840765
-347.233824948894,2083.20292577222,798.915290103236,1.28544334138517,-19.8987402187099,-1.21945081451025
-350.953141176508,2082.56857305637,799.080979432133,1.28028951624337,-19.7487595562669,-1.19605945664902
-354.670866361541,2081.92768870207,799.245421008576,1.2753094341811,-19.5987678040711,-1.17332189327993
-358.386992586728,2081.2802769063,799.408613654925,1.2705001451582,-19.4487668587994,-1.15123651087666
-362.101511948065,2080.62634185817,799.570556202489,1.26585871190261,-19.2987586119366,-1.12980171385409
-365.814416554683,2079.96588773884,799.73124749153,1.26138220984871,-19.1487449498727,-1.10901592449106
-369.525698528719,2079.29891872152,799.890686371276,1.25706772707519,-18.9987277539985,-1.08887758285221
-373.235350005187,2078.62543897136,800.048871699928,1.25291236424281,-18.8487089008016,-1.06938514670896
-376.943363131856,2077.94545264546,800.205802344667,1.24891323453168,-18.6986902619602,-1.05053709145955
-380.649730069117,2077.2589638928,800.361477181661,1.24506746357841,-18.5486737044384,-1.03233191004852
-384.354442989851,2076.5659768542,800.515895096079,1.24137218941319,-18.3986610905789,-1.01476811288523
-388.057494079307,2075.86649566225,800.66905498209,1.23782456239645,-18.2486542781967,-0.997844227761695
-391.758875534971,2075.16052444133,800.820955742879,1.23442174515569,-18.0986551206707,-0.981558799769687
-395.458579566433,2074.44806730748,800.97159629065,1.2311609125219,-17.9486654670359,-0.965910391217139
-399.156598395266,2073.72912836845,801.120975546637,1.22803925146633,-17.7986871620748,-0.950897581543897
-402.852924254885,2073.0037117236,801.269092441109,1.22505396103676,-17.6487220464074,-0.936518967236805
-406.547549390431,2072.27182146386,801.415945913378,1.22220225229409,-17.4987719565812,-0.922773161743994
-410.240466058628,2071.53346167172,801.56153491181,1.21948134824889,-17.348838725161,-0.90965879538891
-413.931666527665,2070.78863642118,801.705858393828,1.21688848379793,-17.1989241808171,-0.897174515283409
-417.621143077057,2070.03734977771,801.848915325921,1.21442090566096,-17.0490301484141,-0.885318985240378
-421.308887997518,2069.27960579821,801.990704683653,1.21207587231739,-16.8991584490976,-0.874090885685874
-424.994893590833,2068.51540853096,802.13122545167,1.20985065394331,-16.7493109003819,-0.863488913570599
-428.679152169726,2067.74476201564,802.270476623704,1.20774253234845,-16.5994893162362,-0.853511782280941
-432.361656057727,2066.96767028322,802.408457202586,1.20574880091366,-16.4496955071699,-0.844158221549477
-436.042397589044,2066.18413735599,802.545166200248,1.20386676452827,-16.2999312803187,-0.835426977364835
-439.721369108432,2065.39416724749,802.68060263773,1.20209373952788,-16.1501984395284,-0.827316811881366
-443.398562971062,2064.59776396248,802.814765545194,1.20042705363248,-16.0004987854392,-0.819826503328108
-447.07397154239,2063.79493149692,802.947653961921,1.19886404588464,-15.8508341155694,-0.812954845917303
-450.747587198021,2062.98567383796,803.079266936325,1.19740206658817,-15.7012062243981,-0.8067006497526
-454.41940232359,2062.16999496386,803.209603525959,1.1960384772471,-15.5516169034472,-0.801062740736733
-458.089409314617,2061.34789884399,803.338662797518,1.19477065050512,-15.4020679413636,-0.796039960478794
-461.757600576383,2060.51938943882,803.466443826848,1.19359597008505,-15.2525611240001,-0.791631166201114
-465.423968523797,2059.68447069985,803.592945698957,1.19251183072918,-15.1030982344962,-0.787835230645642
-469.088505581264,2058.84314656963,803.718167508011,1.19151563813971,-14.9536810533577,-0.784651041980158
