J2FrcTrq1,J2FrcTrq2,J2FrcTrq3,J2FrcTrq4,J2FrcTrq5,J2FrcTrq6,J2FrcTrq7,J2FrcTrq8
J2Mx (Nm),J2My (Nm),J2Mz (Nm),J2RadialTorq (Nm),J2Fx (N),J2Fy (N),J2Fz (N),J2RadialForce (N)
134.095327392041,148.893341411873,590.040541288876,200.376605284078,-2308.33882594487,1209.06326329761,1.87211335819072,2605.81313797064
134.093781521458,148.890589413807,590.032473388485,200.3735258429,-2308.31465696225,1209.03995141624,1.87214375896531,2605.78091167837
134.091205112394,148.886002716214,590.019027241039,200.368393448933,-2308.27437480829,1209.00109889901,1.87219442458434,2605.72720109677
134.087598167253,148.879581267713,590.000202793687,200.361208073599,-2308.21797870912,1208.94670574497,1.87226535194546,2605.65200565379
134.082960689407,148.871324996369,589.975999972428,200.351969676895,-2308.14546758133,1208.87677195283,1.87235653670385,2605.55532454856
134.077292683194,148.861233809694,589.946418682111,200.340678207396,-2308.056840032,1208.79129752099,1.87246797327677,2605.43715675143
134.070594153922,148.849307594654,589.911458806425,200.327333602266,-2307.95209435865,1208.6902824476,1.8725996548356,2605.29750100401
134.062865107875,148.835546217659,589.871120207892,200.311935787264,-2307.83122854926,1208.57372673059,1.87275157331356,2605.13635581915
134.054105552318,148.819949524573,589.825402727858,200.294484676759,-2307.69424028228,1208.44163036779,1.87292371939691,2604.95371948101
134.044315495499,148.802517340707,589.774306186473,200.274980173731,-2307.54112692662,1208.29399335692,1.87311608253492,2604.74959004511
134.03349494666,148.78324947083,589.717830382689,200.253422169799,-2307.37188554164,1208.13081569578,1.87332865092787,2604.52396533834
134.021643916041,148.76214569916,589.655975094237,200.229810545224,-2307.18651287719,1207.95209738226,1.87356141153637,2604.27684295902
134.00876241489,148.739205789373,589.588740077614,200.204145168935,-2306.98500537354,1207.75783841451,1.87381435007194,2604.00822027697
133.99485045547,148.714429484597,589.516125068062,200.176425898538,-2306.76735916144,1207.54803879103,1.87408745100507,2603.71809443356
133.979908051067,148.68781650742,589.43812977955,200.146652580343,-2306.53357006212,1207.3226985108,1.87438069755777,2603.40646234177
133.963935216005,148.659366559892,589.354753904753,200.114825049386,-2306.28363358723,1207.08181757343,1.87469407170428,2603.07332068628
133.946931965654,148.629079323519,589.265997115028,200.080943129445,-2306.01754493891,1206.8253959793,1.87502755417322,2602.71866592351
133.928898316439,148.596954459274,589.17185906039,200.045006633074,-2305.73529900974,1206.55343372972,1.87538112444167,2602.34249428174
133.909834285858,148.562991607593,589.072339369486,200.007015361621,-2305.43689038277,1206.26593082713,1.87575476073874,2601.94480176118
133.88973989249,148.527190388378,588.967437649566,199.966969105261,-2305.12231333149,1205.96288727523,1.87614844004224,2601.52558413404
133.868615156013,148.489550401003,588.857153486454,199.924867643024,-2304.79156181988,1205.6443030792,1.87656213807688,2601.08483694467
133.846460097214,148.450071224314,588.74148644452,199.880710742831,-2304.44462950235,1205.31017824592,1.87699582931378,2600.62255550963
133.823274738011,148.40875241663,588.620436066642,199.834498161517,-2304.08150972378,1204.96051278415,1.87744948697045,2600.13873491782
133.799059101461,148.365593515746,588.494001874181,199.786229644878,-2303.70219551949,1204.59530670475,1.87792308300669,2599.63337003056
133.773813211784,148.32059403894,588.362183366932,199.735904927695,-2303.30667961528,1204.21456002096,1.87841658812701,2599.10645548174
133.747537094376,148.273753482968,588.224980023101,199.683523733781,-2302.89495442741,1203.81827274857,1.87892997177639,2598.55798567793
133.720230775832,148.225071324079,588.082391299256,199.629085776021,-2302.46701206257,1203.40644490624,1.87946320213703,2597.98795479852
133.691894283958,148.174547018005,587.934416630293,199.572590756406,-2302.02284431793,1202.97907651574,1.88001624613022,2597.39635679583
133.662527647799,148.122179999972,587.78105542939,199.514038366083,-2301.56244268111,1202.53616760221,1.88058906941581,2596.78318539528
133.632130897653,148.067969684702,587.622307087964,199.453428285396,-2301.0857983302,1202.07771819444,1.88118163638572,2596.1484340955
133.600704065098,148.011915466419,587.458170975632,199.390760183937,-2300.59290213373,1201.60372832523,1.88179391016419,2595.49209616851
133.568247183008,147.954016718848,587.288646440154,199.326033720591,-2300.08374465071,1201.11419803159,1.88242585260738,2594.81416465987
133.534760285582,147.894272795219,587.113732807395,199.259248543586,-2299.55831613061,1200.60912735515,1.88307742430135,2594.11463238885
133.500243408363,147.832683028277,586.933429381267,199.190404290546,-2299.01660651334,1200.08851634242,1.88374858455734,2593.39349194855
133.464696588264,147.76924673028,586.747735443686,199.119500588545,-2298.45860542931,1199.55236504518,1.88443929141354,2592.65073570613
133.428119863594,147.703963193008,586.556650254511,199.046537054165,-2297.88430219936,1199.00067352078,1.88514950162812,2591.88635580296
133.390513274084,147.636831687762,586.360173051497,198.971513293547,-2297.29368583483,1198.43344183253,1.8858791706833,2591.10034415481
133.35187686091,147.567851465374,586.158303050231,198.894428902456,-2296.68674503751,1197.85067005004,1.886628252778,2590.29269245202
133.312210666725,147.49702175621,585.951039444085,198.81528346634,-2296.06346819967,1197.25235824962,1.887396700827,2589.46339215973
133.271514735684,147.424341770172,585.738381404147,198.734076560393,-2295.42384340405,1196.63850651467,1.88818446646181,2588.61243451805
133.229789113475,147.349810696707,585.520328079168,198.65080774962,-2294.76785842387,1196.00911493604,1.88899150002024,2587.73981054227
133.187033847346,147.27342770481,585.296878595492,198.565476588903,-2294.09550072284,1195.36418361249,1.88981775055592,2586.8455110231
133.143248986138,147.195191943032,585.068032057004,198.478082623072,-2293.40675745515,1194.70371265108,1.89066316582304,2585.92952652682
133.098434580314,147.11510253948,584.833787545052,198.388625386971,-2292.70161546548,1194.02770216761,1.89152769228411,2584.99184739559
133.05259068199,147.03315860183,584.594144118388,198.297104405537,-2291.980061289,1193.33615228703,1.89241127510053,2584.03246374761
133.005717344974,146.949359217328,584.349100813102,198.203519193868,-2291.24208115138,1192.62906314395,1.89331385813261,2583.05136547737
132.957814624787,146.863703452793,584.098656642545,198.107869257304,-2290.4876609688,1191.90643488303,1.89423538393922,2582.04854225592
132.908882578712,146.776190354634,583.84281059726,198.010154091505,-2289.71678634794,1191.16826765952,1.89517579376852,2581.02398353106
132.858921265815,146.686818948845,583.581561644915,197.910373182528,-2288.92944258602,1190.41456163968,1.89613502756077,2579.97767852765
132.80793074699,146.595588241018,583.314908730219,197.808526006913,-2288.12561467075,1189.6453170013,1.89711302394383,2578.90961624783
132.755911084991,146.502497216347,583.042850774858,197.704612031767,-2287.30528728039,1188.86053393422,1.89810972023142,2577.81978547128
132.702862344468,146.407544839634,582.765386677405,197.598630714852,-2286.46844478374,1188.06021264079,1.89912505241495,2576.70817475551
132.648784592009,146.310730055301,582.48251531325,197.490581504669,-2285.61507124014,1187.24435333645,1.90015895516748,2575.57477243612
