EEVel1,EEVel2,EEVel3,EEVel4,EEVel5,EEVel6
X-Axis (M/sn),Y-Axis (M/sn),Z-Axis (M/sn),X-Axis (rad/sn),Y-Axis (rad/sn),Z-Axis (rad/sn)
0.302862764359724,0.0229044615657557,-0.0746655088221493,0.11247502528829,0.331044617330289,0.121835474468475
0.308776307599968,0.02335792010077,-0.0762338163586987,0.114681426744878,0.337540835515605,0.124209838401068
0.314688359742217,0.0238116290609113,-0.0778081893113103,0.116887876828553,0.344037354980505,0.126583354415695
0.320598888447129,0.0242655929668922,-0.0793887434409972,0.119094375499683,0.350534181655877,0.128956006271773
0.326507861166447,0.0247198163223985,-0.0809755944565729,0.121300922662948,0.357031321480255,0.131327777732973
0.332415245139107,0.0251743036137547,-0.0825688580134974,0.123507518166281,0.36352878039995,0.133698652567356
0.338321007387344,0.0256290593095851,-0.0841686497127113,0.125714161799828,0.370026564369175,0.136068614547499
0.344225114712802,0.0260840878604763,-0.085775085099457,0.127920853294893,0.376524679350174,0.138437647450634
0.35012753369265,0.0265393936986389,-0.0873882796620976,0.130127592322891,0.383023131313341,0.140805735058778
0.356028230675693,0.026994981237567,-0.0890083488309156,0.132334378494296,0.389521926237345,0.143172861158883
0.361927171778493,0.0274508548716985,-0.0906354079769088,0.134541211357596,0.396021070109252,0.145539009542968
0.367824322881492,0.0279070189760725,-0.0922695724105728,0.136748090398241,0.402520568924647,0.147904164008274
0.373719649625137,0.0283634779059881,-0.0939109573806732,0.138955015037594,0.409020428687751,0.150268308357406
0.379613117406005,0.0288202359966599,-0.0955596780730081,0.141161984631885,0.415520655411544,0.152631426398489
0.38550469137294,0.0292772975628745,-0.0972158496091579,0.143368998471159,0.422021255117878,0.154993501945323
0.39139433642318,0.029734666898645,-0.0988795870452236,0.14557605577823,0.428522233837597,0.157354518817538
0.397282017198502,0.0301923482768646,-0.100551005370557,0.147783155707631,0.435023597610649,0.159714460840756
0.403167698081359,0.0306503459489586,-0.102230219506474,0.149990297344569,0.441525352486202,0.16207331184676
0.409051343191028,0.0311086641445385,-0.103917344304966,0.152197479703874,0.44802750452276,0.164431055673657
0.414932916379758,0.0315673070710504,-0.105612494547383,0.15440470172895,0.454530059788268,0.166787676166051
0.420812381228917,0.032026278913426,-0.107315784943122,0.156611962290733,0.461033024360223,0.169143157175218
0.426689701045158,0.0324855838337302,-0.109027330128296,0.158819260186637,0.467536404325794,0.171497482559282
0.432564838856566,0.0329452259708105,-0.110747244664382,0.161026594139512,0.474040205781911,0.173850636183401
0.438437757408835,0.0334052094399412,-0.112475643036876,0.163233962796595,0.48054443483539,0.176202601919947
0.444308419161424,0.0338655383324714,-0.114212639653916,0.165441364728462,0.487049097603026,0.178553363648701
0.450176786283735,0.0343262167154666,-0.115958348844902,0.167648798427985,0.493554200211702,0.180902905257036
0.456042820651286,0.0347872486313546,-0.117712884859106,0.169856262309281,0.500059748798489,0.183251210640125
0.461906483841891,0.035248638097566,-0.119476361864255,0.17206375470667,0.506565749510752,0.185598263701129
0.467767737131843,0.0357103891061759,-0.121248893945116,0.174271273873628,0.513072208506237,0.187944048351411
0.473626541492106,0.0361725056235436,-0.12303059510206,0.17647881798174,0.519579131953187,0.190288548510737
0.479482857584502,0.0366349915899511,-0.124821579249611,0.178686385119657,0.526086526030425,0.192631748107488
0.48533664575791,0.0370978509192403,-0.126621960214984,0.18089397329205,0.532594396927454,0.194973631078879
0.491187866044472,0.0375610874984504,-0.128431851736611,0.183101580418564,0.53910275084455,0.197314181371174
0.497036478155792,0.0380247051874524,-0.130251367462644,0.185309204332777,0.545611593992857,0.199653382939913
0.502882441479152,0.0384887078185827,-0.132080620949458,0.187516842781153,0.552120932594472,0.201991219750136
0.508725715073722,0.0389530991962765,-0.133919725660119,0.189724493421998,0.558630772882537,0.204327675776618
0.51456625766679,0.0394178830966974,-0.135768794962865,0.191932153824422,0.56514112110133,0.206662735004102
0.52040402764998,0.0398830632673718,-0.137627942129538,0.194139821467287,0.571651983506346,0.208996381427541
0.52623898307548,0.040348643426813,-0.139497280334034,0.196347493738173,0.57816336636438,0.211328599052341
0.532071081652287,0.0408146272641519,-0.141376922650717,0.19855516793233,0.584675275953613,0.213659371894611
0.537900280742441,0.0412810184387618,-0.143266982052823,0.20076284125164,0.591187718563696,0.215988683981413
0.543726537357272,0.0417478205798851,-0.145167571410849,0.202970510803573,0.597700700495823,0.218316519351026
0.549549808153652,0.0422150372862549,-0.147078803490929,0.205178173600144,0.604214228062807,0.220642862053197
0.555370049430255,0.0426826721257201,-0.149000790953188,0.20738582655688,0.610728307589168,0.22296769614942
0.561187217123813,0.0431507286348644,-0.150933646350083,0.209593466491771,0.617242945411189,0.225291005713198
0.567001266805387,0.0436192103186268,-0.152877482124728,0.211801090124236,0.623758147877003,0.227612774830321
0.572812153676649,0.0440881206499204,-0.154832410609211,0.214008694074081,0.630273921346659,0.229932987599149
0.578619832566148,0.0445574630692489,-0.15679854402287,0.216216274860463,0.636790272192187,0.232251628130893
0.584424257925603,0.0450272409843221,-0.15877599447058,0.218423828900848,0.643307206797667,0.234568680549908
0.590225383826197,0.0454974577696718,-0.160764873941011,0.220631352509975,0.649824731559298,0.236884128993984
0.59602316395487,0.0459681167662623,-0.16276529430486,0.222838841898821,0.656342852885451,0.23919795761465
0.601817551610625,0.046439221281103,-0.164777367313089,0.22504629317356,0.662861577196743,0.241510150577474
0.607608499700839,0.0469107745868602,-0.166801204595116,0.227253702334532,0.669380910926085,0.243820692062377
0.613395960737578,0.0473827799214628,-0.168836917657017,0.229461065275201,0.675900860518743,0.24612956626394
0.619179886833923,0.0478552404877105,-0.170884617879687,0.231668377781128,0.682421432432394,0.248436757391733
0.624960229700298,0.0483281594528805,-0.172944416517008,0.233875635528929,0.688942633137179,0.250742249670629
0.63073694064081,0.0488015399483314,-0.175016424693966,0.236082834085247,0.695464469115756,0.253046027341143
0.636509970549585,0.049275385069104,-0.177100753404781,0.238289968905716,0.701986946863342,0.25534807465976
0.64227926990713,0.0497496978735271,-0.179197513511004,0.24049703533393,0.708510072887768,0.257648375899278
0.648044788776677,0.050224481382813,-0.181306815739592,0.24270402860041,0.715033853709517,0.259946915349153
0.653806476800559,0.0506997385806561,-0.183428770680975,0.244910943821576,0.721558295861773,0.262243677315849
0.659564283196577,0.0511754724128335,-0.185563488787097,0.247117775998712,0.728083405890456,0.264538646123195
0.665318156754381,0.0516516857867965,-0.187711080369444,0.24932452001694,0.734609190354268,0.266831806112743
0.671068045831855,0.052128381571266,-0.189871655597038,0.251531170644194,0.741135655824717,0.269123141644141
0.676813898351513,0.0526055625958241,-0.192045324494437,0.253737722530183,0.747662808886163,0.271412637095498
0.682555661796899,0.0530832316505053,-0.194232196939686,0.255944170205373,0.754190656135841,0.273700276863769
0.688293283209002,0.0535613914853853,-0.196432382662278,0.258150508079957,0.7607192041839,0.275986045365133
0.694026709182668,0.05404004481017,-0.198645991241069,0.260356730442828,0.767248459653417,0.278269927035383
0.699755885863029,0.0545191942937778,-0.200873132102191,0.26256283146056,0.773778429180434,0.280551906330325
0.705480758941935,0.054998842563927,-0.203113914516937,0.264768805176377,0.780309119413972,0.282831967726173
0.711201273654403,0.0554789922067196,-0.205368447599629,0.266974645509135,0.786840537016058,0.285110095719961
0.716917374775059,0.0559596457662187,-0.207636840305459,0.269180346252299,0.793372688661736,0.287386274829948
0.722629006614603,0.0564408057440311,-0.209919201428323,0.271385901072924,0.799905581039089,0.289660489596043
0.728336113016275,0.0569224745988852,-0.212215639598618,0.273591303510632,0.806439220849243,0.291932724580226
0.734038637352333,0.0574046547462053,-0.21452626328103,0.275796546976593,0.812973614806386,0.294202964366977
0.739736522520538,0.0578873485576882,-0.216851180772295,0.278001624752511,0.819508769637772,0.296471193563713
0.745429710940649,0.058370558360875,-0.219190500198945,0.280206529989604,0.826044692083727,0.298737396801232
0.751118144550927,0.058854286438725,-0.221544329515022,0.282411255707589,0.832581388897648,0.301001558734154
0.756801764804649,0.0593385350291801,-0.223912776499787,0.28461579479367,0.839118866846013,0.303263664041386
0.762480512666631,0.0598233063247405,-0.226295948755386,0.286820140001519,0.845657132708366,0.305523697426575
0.768154328609756,0.0603086024720243,-0.228693953704514,0.28902428395027,0.852196193277319,0.307781643618575
0.773823152611522,0.0607944255713368,-0.231106898588046,0.291228219123504,0.858736055358544,0.310037487371922
0.779486924150594,0.0612807776762307,-0.233534890462655,0.29343193786824,0.865276725770767,0.312291213467313
0.785145582203357,0.0617676607930689,-0.235978036198387,0.295635432393926,0.87181821134574,0.31454280671209
0.790799065240498,0.0622550768805849,-0.238436442476246,0.297838694771433,0.878360518928244,0.316792251940736
0.796447311223585,0.0627430278494386,-0.240910215785733,0.300041716932051,0.884903655376059,0.319039534015367
0.802090257601652,0.063231515561774,-0.243399462422358,0.302244490666478,0.891447627559936,0.321284637826243
0.807727841307817,0.0637205418307755,-0.245904288485156,0.30444700762382,0.897992442363597,0.323527548292277
0.813359998755885,0.0642101084202168,-0.248424799874159,0.306649259310592,0.904538106683685,0.325768250361551
0.81898666583697,0.0647002170440138,-0.250961102287839,0.308851237089715,0.91108462742974,0.328006729011845
0.82460777791614,0.0651908693657775,-0.253513301220555,0.311052932179514,0.91763201152417,0.330242969251166
0.830223269829061,0.0656820669983564,-0.256081501959951,0.313254335652725,0.924180265902217,0.332476956118286
0.835833075878647,0.066173811503383,-0.258665809584341,0.315455438435498,0.930729397511912,0.334708674683286
0.841437129831738,0.0666661043908236,-0.261266328960071,0.317656231306401,0.937279413314034,0.336938110048109
0.847035364915779,0.0671589471185145,-0.263883164738854,0.319856704895426,0.943830320282069,0.339165247347121
0.852627713815511,0.0676523410917039,-0.266516421355087,0.322056849683002,0.950382125402166,0.341390071747668
0.858214108669674,0.0681462876625942,-0.269166203023135,0.324256655999004,0.956934835673073,0.34361256845066
0.863794481067727,0.0686407881298762,-0.271832613734597,0.326456114021757,0.963488458106097,0.345832722691134
0.869368762046576,0.0691358437382659,-0.27451575725555,0.328655213777065,0.970042999725042,0.348050519738863
0.874936882087311,0.0696314556780347,-0.277215737123759,0.330853945137212,0.976598467566143,0.350265944898926
0.880498771111962,0.0701276250845477,-0.279932656645875,0.33305229781999,0.983154868678014,0.352478983512324
0.886054358480268,0.070624353037788,-0.282666618894594,0.335250261387708,0.989712210121571,0.354689620956576
0.891603572986452,0.0711216405618881,-0.285417726705813,0.337447825246222,0.996270498969973,0.356897842646345
0.897146342856014,0.0716194886246559,-0.288186082675729,0.339644978643952,1.00282974230854,0.35910363403405
0.902682595742536,0.072117898137098,-0.290971789157944,0.34184171067091,1.00938994723468,0.361306980610504
0.908212258724499,0.0726168699529449,-0.293774948260531,0.344038010257727,1.0159511208578,0.363507867905539
0.913735258302122,0.0731164048681721,-0.296595661843072,0.346233866174677,1.02251327029925,0.365706281488664
0.919251520394194,0.0736165036205151,-0.299434031513672,0.348429267030713,1.02907640269222,0.367902206969699
0.924760970334948,0.0741171668889944,-0.302290158625958,0.350624201272498,1.03564052518163,0.370095629999447
0.930263532870922,0.0746183952934254,-0.305164144276037,0.352818657183438,1.04220564492408,0.372286536270357
0.935759132157855,0.075120189393935,-0.308056089299435,0.355012622882724,1.0487717690877,0.374474911517191
0.941247691757588,0.0756225496904737,-0.310966094268021,0.357206086324365,1.05533890485212,0.376660741517711
0.946729134634975,0.0761254766223258,-0.313894259486876,0.359399035296234,1.0619070594083,0.378844012093368
0.952203383154817,0.0766289705676161,-0.316840684991174,0.361591457419115,1.06847623995845,0.381024709109989
0.957670359078816,0.0771330318428206,-0.319805470543001,0.363783340145737,1.07504645371593,0.383202818478493
0.963129983562518,0.0776376607022689,-0.322788715628168,0.365974670759837,1.08161770790512,0.385378326155593
0.968582177152309,0.0781428573376494,-0.325790519453002,0.368165436375202,1.08819000976131,0.387551218144518
0.974026859782393,0.0786486218775061,-0.328810980941085,0.370355623934724,1.09476336653056,0.389721480495741
0.979463950771808,0.0791549543867448,-0.331850198729998,0.372545220209461,1.10133778546962,0.39188909930771
0.984893368821443,0.0796618548661278,-0.334908271168012,0.374734211797686,1.10791327384575,0.394054060727593
0.990315032011083,0.0801693232517674,-0.337985296310766,0.376922585123954,1.11448983893661,0.39621635095203
0.995728857796462,0.0806773594146279,-0.34108137191792,0.379110326438171,1.12106748803013,0.398375956227882
1.00113476300633,0.0811859631600046,-0.344196595449759,0.381297421814649,1.12764622842434,0.400532862853008
1.00653266383955,0.0816951342270336,-0.347331064063812,0.38348385715118,1.13422606742728,0.402687057177034
1.01192247586221,0.0822048722881613,-0.35048487461139,0.385669618168114,1.1408070123568,0.404838525602131
1.01730411400471,0.0827151769486436,-0.353658123634145,0.387854690407423,1.14738907054044,0.406987254583811
1.02267749255895,0.0832260477460301,-0.356850907360566,0.390039059231785,1.15397224931523,0.409133230631723
1.02804252517546,0.0837374841496412,-0.360063321702472,0.392222709823665,1.1605565560276,0.411276440310455
1.03339912486057,0.0842494855600574,-0.36329546225146,0.394405627184395,1.16714199803316,0.413416870240356
1.03874720397362,0.0847620513085955,-0.366547424275333,0.396587796133263,1.17372858269655,0.41555450709835
1.04408667422416,0.0852751806567878,-0.369819302714505,0.398769201306602,1.18031631739127,0.417689337618769
1.04941744666917,0.0857888727958565,-0.37311119217836,0.400949827156881,1.1869052094995,0.419821348594197
1.05473943171033,0.0863031268461922,-0.376423186941604,0.403129657951805,1.19349526641191,0.421950526876311
1.06005253909127,0.0868179418568244,-0.379755380940572,0.405308677773409,1.20008649552751,0.424076859376736
1.06535667789486,0.0873333168048939,-0.383107867769527,0.407486870517164,1.20667890425342,0.426200333067913
1.0706517565405,0.0878492505951191,-0.386480740676893,0.409664219891082,1.21327250000471,0.428320934983965
1.07593768278148,0.08836574205927,-0.389874092561504,0.411840709414822,1.21986729020417,0.430438652221583
1.08121436370226,0.0888827899556263,-0.393288015968802,0.414016322418809,1.22646328228214,0.43255347194091
1.0864817057159,0.0894003929684494,-0.396722603086989,0.416191042043342,1.23306048367629,0.434665381366446
1.09173961456141,0.089918549707439,-0.400177945743189,0.418364851237719,1.2396589018314,0.436774367787939
1.09698799530115,0.0904372587071975,-0.403654135399555,0.420537732759359,1.24625854419916,0.438880418561314
1.10222675231824,0.0909565184266853,-0.40715126314935,0.422709669172931,1.25285941823797,0.440983521109589
1.10745578931405,0.0914763272486843,-0.410669419713,0.424880642849475,1.25946153141265,0.443083662923804
1.11267500930563,0.0919966834792484,-0.41420869543412,0.42705063596555,1.2660648911943,0.445180831563966
1.11788431462318,0.0925175853471567,-0.417769180275519,0.429219630502366,1.27266950506,0.447275014659993
1.12308360690761,0.0930390310033722,-0.421350963815149,0.431387608244917,1.27927538049259,0.449366199912677
1.128272787108,0.0935610185204849,-0.424954135242054,0.433554550781144,1.28588252498046,0.451454375094638
1.13345175547923,0.0940835458921659,-0.428578783352278,0.435720439501072,1.29249094601725,0.453539528051316
1.13862041157947,0.0946066110326128,-0.43222499654473,0.437885255595971,1.29910065110165,0.455621646701938
1.14377865426785,0.0951302117759941,-0.435892862817052,0.440048980057509,1.30571164773712,0.457700719040513
1.14892638170201,0.0956543458758976,-0.439582469761408,0.442211593676919,1.31232394343161,0.459776733136846
1.15406349133579,0.0961790110047666,-0.443293904560308,0.444373077044162,1.31893754569734,0.461849677137528
1.15918987991688,0.0967042047533444,-0.447027253982335,0.4465334105471,1.32555246205051,0.463919539266967
1.16430544348447,0.0972299246301175,-0.450782604377881,0.448692574370671,1.33216870001101,0.465986307828415
1.16941007736704,0.0977561680607402,-0.454560041674859,0.450850548496068,1.33878626710214,0.468049971204997
1.17450367618,0.0982829323874851,-0.458359651374349,0.453007312699926,1.34540517085036,0.47011051786076
1.17958613382352,0.0988102148686701,-0.462181518546255,0.455162846553505,1.35202541878499,0.472167936341728
1.18465734348026,0.0993380126780906,-0.466025727824892,0.457317129421891,1.35864701843786,0.474222215276965
1.18971719761323,0.0998663229044523,-0.469892363404581,0.459470140463185,1.36526997734311,0.476273343379644
1.19476558796356,0.100395142550804,-0.473781509035183,0.46162185862772,1.37189430303678,0.47832130944813
1.19980240554842,0.100924468533959,-0.477693248017623,0.463772262657251,1.37852000305659,0.480366102367069
1.20482754065885,0.101454297683927,-0.481627663199363,0.465921331084182,1.38514708494157,0.482407711108487
1.20984088285769,0.101984626743339,-0.485584836969868,0.468069042230777,1.39177555623176,0.484446124732897
1.2148423209775,0.102515452366867,-0.489564851256027,0.470215374208384,1.39840542446788,0.486481332390422
1.21983174311855,0.103046771120649,-0.493567787517534,0.472360304916664,1.405036697191,0.488513323321911
1.22480903664678,0.103578579481713,-0.497593726742278,0.474503812042825,1.41166938194222,0.490542086860082
1.2297740881918,0.10411087383739,-0.501642749441634,0.476645873060853,1.4183034862623,0.492567612430666
1.23472678364495,0.104643650484733,-0.505714935645805,0.478786465230766,1.42493901769134,0.494589889553554
1.23966700815739,0.105176905629937,-0.509810364899062,0.480925565597855,1.43157598376843,0.496608907843968
1.24459464613813,0.105710635387751,-0.513929116254992,0.483063150991944,1.43821439203126,0.498624657013628
1.2495095812522,0.106244835780892,-0.518071268271709,0.485199198026648,1.44485425001579,0.500637126871935
1.2544116964188,0.106779502739459,-0.522236899007028,0.487333683098636,1.45149556525589,0.502646307327163
1.25930087380944,0.10731463210034,-0.526426086013602,0.489466582386903,1.45813834528292,0.50465218838765
1.26417699484619,0.107850219606626,-0.530638906334049,0.491597871852056,1.46478259762539,0.506654760163022
1.26903994019988,0.108386260907019,-0.534875436496032,0.493727527235582,1.47142832980859,0.508654012865399
1.2738895897884,0.108922751555231,-0.539135752507303,0.495855524059149,1.47807554935416,0.510649936810623
1.27872582277496,0.109459687009399,-0.54341992985073,0.497981837623897,1.4847242637797,0.512642522419501
1.28354851756642,0.109997062631489,-0.54772804347928,0.500106443009737,1.49137448059841,0.514631760219051
1.28835755181167,0.110534873686692,-0.552060167810988,0.502229315074659,1.49802620731864,0.516617640843748
1.2931528024,0.11107311534283,-0.55641637672388,0.504350428454049,1.5046794514435,0.518600155036802
1.29793414545948,0.111611782669758,-0.560796743550851,0.506469757560001,1.5113342204704,0.52057929365142
1.30270145635545,0.112150870638759,-0.565201341074558,0.508587276580658,1.51799052189072,0.522555047652096
1.307454609689,0.112690374121949,-0.569630241522233,0.510702959479523,1.52464836318928,0.524527408115904
1.31219347929544,0.113230287891671,-0.574083516560483,0.512816779994814,1.53130775184394,0.526496366233802
1.31691793824285,0.113770606619886,-0.578561237290075,0.514928711638811,1.53796869532519,0.528461913311933
1.32162785883068,0.114311324877573,-0.583063474240659,0.517038727697193,1.54463120109566,0.530424040772959
1.32632311258834,0.114852437134126,-0.587590297365479,0.519146801228418,1.55129527660967,0.532382740157387
1.33100357027382,0.115393937756738,-0.592141776036058,0.521252905063068,1.55796092931282,0.534338003124903
1.33566910187237,0.115935821009801,-0.596717979036825,0.523357011803242,1.56462816664145,0.536289821455733
1.34031957659522,0.116478081054294,-0.601318974559744,0.52545909382192,1.57129699602221,0.53823818705199
1.34495486287831,0.117020711947166,-0.605944830198885,0.527559123262364,1.5779674248716,0.540183091939047
1.34957482838102,0.117563707640738,-0.610595612944969,0.5296570720375,1.58463946059544,0.54212452826692
1.35417933998506,0.118107061982079,-0.615271389179908,0.531752911829327,1.59131311058841,0.544062488311647
1.35876826379322,0.118650768712398,-0.619972224671264,0.533846614088329,1.59798838223354,0.545996964476687
1.36334146512831,0.119194821466431,-0.624698184566725,0.535938150032887,1.60466528290172,0.547927949294325
1.36789880853204,0.119739213771824,-0.629449333388519,0.538027490648701,1.61134381995119,0.549855435427094
1.37244015776396,0.120283939048517,-0.634225735027806,0.540114606688229,1.61802400072701,0.551779415669192
1.37696537580047,0.120828990608125,-0.639027452739045,0.542199468670122,1.62470583256055,0.553699882947917
1.38147432483381,0.121374361653334,-0.643854549134318,0.544282046878674,1.63138932276895,0.555616830325119
1.38596686627114,0.121920045277262,-0.648707086177637,0.54636231136328,1.6380744786546,0.557530250998643
1.39044286073359,0.122466034462858,-0.653585125179194,0.54844023193789,1.6447613075046,0.559440138303794
1.39490216805544,0.123012322082271,-0.658488726789614,0.550515778180494,1.65144981659018,0.561346485714819
1.39934464728326,0.123558900896241,-0.663417950994152,0.552588919432592,1.65814001316621,0.563249286846378
1.4037701566751,0.124105763553463,-0.668372857106863,0.554659624798687,1.66483190447056,0.565148535455032
1.40817855369975,0.12465290258998,-0.673353503764755,0.556727863145782,1.6715254977236,0.567044225440759
1.41256969503604,0.125200310428556,-0.67835994892188,0.558793603102882,1.67822080012758,0.56893635084845
1.4169434365721,0.125747979378049,-0.683392249843435,0.560856813060512,1.68491781886606,0.570824905869434
1.42129963340479,0.126295901632792,-0.688450463099798,0.562917461170236,1.69161656110336,0.572709884843006
1.42563813983906,0.126844069271974,-0.69353464456055,0.564975515344193,1.69831703398391,0.57459128225797
1.42995880938736,0.127392474259004,-0.698644849388455,0.567030943254633,1.70501924463168,0.576469092754173
1.43426149476918,0.1279411084409,-0.703781132033421,0.569083712333466,1.71172320014956,0.57834331112408
1.43854604791055,0.128489963547651,-0.708943546226425,0.571133789771826,1.71842890761874,0.58021393231433
1.44281231994355,0.129039031191607,-0.714132144973403,0.573181142519631,1.72513637409813,0.582080951427311
1.44706016120599,0.129588302866837,-0.71934698054911,0.575225737285166,1.73184560662366,0.583944363722753
1.45128942124099,0.130137769948516,-0.724588104490969,0.577267540534666,1.73855661220772,0.585804164619315
1.4554999487967,0.130687423692293,-0.72985556759284,0.579306518491917,1.74526939783845,0.587660349696192
1.45969159182602,0.131237255233664,-0.735149419898821,0.581342637137852,1.75198397047913,0.589512914694729
1.46386419748635,0.131787255587352,-0.740469710696976,0.58337586221017,1.75870033706752,0.591361855520048
1.46801761213942,0.132337415646672,-0.745816488513036,0.585406159202969,1.76541850451517,0.593207168242668
1.47215168135117,0.132887726182911,-0.751189801104098,0.587433493366369,1.77213847970678,0.59504884910016
1.47626624989161,0.133438177844693,-0.756589695452258,0.589457829706164,1.77886026949951,0.596886894498787
1.48036116173477,0.133988761157367,-0.762016217758223,0.591479132983474,1.78558388072229,0.598721301015173
1.48443626005872,0.134539466522363,-0.767469413434932,0.593497367714409,1.79230932017512,0.600552065397963
1.48849138724555,0.135090284216575,-0.77294932710106,0.595512498169751,1.79903659462838,0.602379184569512
