AllTrq1,AllTrq2,AllTrq3,AllTrq4,AllTrq5,AllTrq6
J1 Trq (Nm),J2 Trq (Nm),J3 Trq (Nm),J4 Trq (Nm),J5 Trq (Nm),J6 Trq (Nm)
4.10313751225159,2104.91758713445,504.092344792186,-1.85555432786135,1.13012259730872,2.62114592542242e-06
4.07893487378676,2103.83198956788,503.986861709687,-1.83509710984577,1.1291923638389,1.01201806711594e-06
4.05471397988136,2102.74381563337,503.881443869397,-1.81463425166621,1.12826034293855,-5.94891624860534e-07
4.03047506294146,2101.65306715071,503.776091479047,-1.79416589816915,1.12732653581573,-2.19954842181811e-06
4.00621835533364,2100.55974594345,503.670804746242,-1.77369219415724,1.12639094368284,-3.80191763976279e-06
3.98194408937814,2099.46385383886,503.56558387846,-1.7532132843883,1.12545356775663,-5.40196464029813e-06
3.95765249735149,2098.36539266796,503.460429083046,-1.73272931357441,1.12451440925821,-6.99965483152816e-06
3.93334381147911,2097.26436426552,503.355340567223,-1.71224042638082,1.12357346941304,-8.59495366897165e-06
3.90901826393705,2096.16077047003,503.250318538078,-1.69174676742511,1.1226307494509,-1.01878266564524e-05
3.88467608684322,2095.05461312373,503.145363202575,-1.67124848127614,1.12168625060591,-1.1778239347014e-05
3.86031751225984,2093.94589407256,503.040474767544,-1.65074571245316,1.12073997411653,-1.33661573438041e-05
3.83594277218967,2092.83461516623,502.935653439685,-1.63023860542477,1.11979192122556,-1.49515463009836e-05
3.81155209857341,2091.72077825814,502.830899425574,-1.60972730460803,1.11884209318009,-1.65343719246243e-05
3.78714572328372,2090.60438520544,502.72621293165,-1.58921195436741,1.11789049123156,-1.81145999735939e-05
3.76272387812671,2089.48543786899,502.621594164227,-1.56869269901398,1.11693711663572,-1.96921962604564e-05
3.73828679483621,2088.36393811336,502.517043329484,-1.54816968280432,1.11598197065263,-2.12671266523594e-05
3.71383470507686,2087.23988780685,502.412560633472,-1.5276430499396,1.11502505454666,-2.28393570719301e-05
3.68936784043144,2086.11328882147,502.308146282112,-1.50711294456463,1.11406636958648,-2.44088534981532e-05
3.66488643240657,2084.98414303296,502.203800481193,-1.486579510767,1.11310591704507,-2.59755819672645e-05
3.64039071242737,2083.85245232073,502.099523436369,-1.46604289257598,1.11214369819971,-2.75395085736322e-05
3.61588091183431,2082.71821856793,501.995315353169,-1.44550323396165,1.11117971433195,-2.91005994706432e-05
3.59135726188025,2081.5814436614,501.891176436985,-1.42496067883398,1.11021396672765,-3.06588208715748e-05
3.56681999373001,2080.44212949169,501.787106893078,-1.40441537104182,1.10924645667694,-3.22141390504838e-05
3.542269338454,2079.30027795304,501.68310692658,-1.38386745437204,1.10827718547425,-3.37665203430727e-05
3.51770552703013,2078.15589094341,501.579176742485,-1.36331707254848,1.10730615441827,-3.53159311475728e-05
3.49312879033696,2077.00897036443,501.47531654566,-1.3427643692311,1.10633336481196,-3.68623379256141e-05
3.46853935915336,2075.85951812143,501.371526540835,-1.32220948801505,1.10535881796257,-3.84057072030975e-05
3.44393746415566,2074.70753612345,501.26780693261,-1.30165257242966,1.10438251518157,-3.99460055710596e-05
3.41932333591477,2073.55302628318,501.164157925447,-1.28109376593753,1.10340445778475,-4.14831996865408e-05
3.39469720489196,2072.39599051703,501.06057972368,-1.26053321193367,1.10242464709209,-4.30172562734541e-05
3.37005930144021,2071.23643074509,500.957072531506,-1.23997105374444,1.10144308442787,-4.45481421234469e-05
3.34540985579735,2070.0743488911,500.853636552988,-1.21940743462675,1.10045977112059,-4.60758240967539e-05
3.3207490980873,2068.90974688253,500.750271992056,-1.19884249776706,1.09947470850301,-4.76002691230644e-05
3.2960772583107,2067.74262665047,500.646979052503,-1.17827638628047,1.09848789791212,-4.91214442023788e-05
3.2713945663536,2066.57299012973,500.543757937991,-1.15770924320977,1.09749934068914,-5.06393164058542e-05
3.24670125197293,2065.40083925878,500.440608852044,-1.13714121152458,1.09650903817951,-5.21538528766664e-05
3.22199754480183,2064.22617597974,500.337531998053,-1.11657243412037,1.09551699173292,-5.36650208308511e-05
3.19728367434361,2063.04900223841,500.234527579271,-1.09600305381757,1.09452320270325,-5.51727875581616e-05
3.17255986997181,2061.86931998426,500.131595798818,-1.07543321336064,1.09352767244864,-5.66771204228984e-05
3.14782636092246,2060.68713117043,500.028736859675,-1.05486305541718,1.09253040233139,-5.81779868647731e-05
3.1230833762991,2059.50243775369,499.925950964691,-1.03429272257699,1.09153139371803,-5.96753543997294e-05
3.09833114506117,2058.31524169448,499.823238316574,-1.01372235735114,1.09053064797931,-6.11691906207955e-05
3.07356989603048,2057.12554495693,499.720599117898,-0.9931521021711,1.08952816649014,-6.26594631989142e-05
3.04879985788323,2055.93334950876,499.618033571101,-0.972582099387837,1.08852395062966,-6.41461398837746e-05
3.02402125914596,2054.7386573214,499.515541878482,-0.952012491270871,1.08751800178116,-6.56291885046511e-05
2.99923432820316,2053.5414703699,499.413124242203,-0.931443420007375,1.08651032133216,-6.71085769712224e-05
2.97443929327713,2052.34179063294,499.310780864288,-0.910875027701287,1.08550091067433,-6.85842732744068e-05
2.94963638244328,2051.13962009287,499.208511946625,-0.890307456372431,1.08448977120352,-7.00562454871834e-05
2.92482582361821,2049.93496073568,499.106317690961,-0.869740847955556,1.08347690431973,-7.15244617654118e-05
2.90000784455613,2048.72781455099,499.004198298907,-0.849175344299486,1.08246231142718,-7.29888903486526e-05
2.87518267285375,2047.51818353205,498.902153971935,-0.828611087166213,1.0814459939342,-7.44494995609829e-05
2.85035053593977,2046.30606967576,498.800184911378,-0.808048218230006,1.0804279532533,-7.59062578118181e-05
2.82551166107692,2045.09147498264,498.698291318428,-0.787486879076497,1.07940819080112,-7.73591335967086e-05
2.80066627535732,2043.87440145685,498.596473394141,-0.766927211201812,1.07838670799848,-7.88080954981652e-05
