AllAngularVel1,AllAngularVel2,AllAngularVel3,AllAngularVel4,AllAngularVel5,AllAngularVel6
J1 (Rad/Sn),J2 (Rad/Sn),J3 (Rad/Sn),J4 (Rad/Sn),J5 (Rad/Sn),J6 (Rad/Sn)
-5.82947117602616e-18,-0.327104105091761,0.317497486214745,0.0345032838282126,0.329970319791659,0.0735469162551876
-5.9484399755369e-18,-0.333779699073225,0.323977026749739,0.035207432477768,0.336704407950673,0.0750478737297832
-6.06740877504764e-18,-0.34045529305469,0.330456567284734,0.0359115811273233,0.343438496109686,0.0765488312043789
-6.18637757455837e-18,-0.347130887036154,0.336936107819729,0.0366157297768787,0.3501725842687,0.0780497886789746
-6.30534637406911e-18,-0.353806481017619,0.343415648354724,0.037319878426434,0.356906672427713,0.0795507461535702
-6.42431517357985e-18,-0.360482074999083,0.349895188889719,0.0380240270759894,0.363640760586727,0.0810517036281659
-6.54328397309059e-18,-0.367157668980548,0.356374729424713,0.0387281757255448,0.37037484874574,0.0825526611027615
-6.66225277260133e-18,-0.373833262962012,0.362854269959708,0.0394323243751001,0.377108936904753,0.0840536185773572
-6.78122157211206e-18,-0.380508856943477,0.369333810494703,0.0401364730246555,0.383843025063767,0.0855545760519529
-6.9001903716228e-18,-0.387184450924941,0.375813351029698,0.0408406216742108,0.39057711322278,0.0870555335265486
-7.01915917113354e-18,-0.393860044906406,0.382292891564693,0.0415447703237662,0.397311201381794,0.0885564910011442
-7.13812797064428e-18,-0.40053563888787,0.388772432099687,0.0422489189733216,0.404045289540807,0.0900574484757399
-7.25709677015502e-18,-0.407211232869335,0.395251972634682,0.0429530676228769,0.410779377699821,0.0915584059503355
-7.37606556966575e-18,-0.413886826850799,0.401731513169677,0.0436572162724323,0.417513465858834,0.0930593634249312
-7.49503436917649e-18,-0.420562420832264,0.408211053704672,0.0443613649219876,0.424247554017848,0.0945603208995269
-7.61400316868723e-18,-0.427238014813728,0.414690594239667,0.045065513571543,0.430981642176861,0.0960612783741225
-7.73297196819797e-18,-0.433913608795193,0.421170134774661,0.0457696622210984,0.437715730335875,0.0975622358487182
-7.85194076770871e-18,-0.440589202776657,0.427649675309656,0.0464738108706537,0.444449818494888,0.0990631933233139
-7.97090956721944e-18,-0.447264796758122,0.434129215844651,0.0471779595202091,0.451183906653901,0.10056415079791
-8.08987836673018e-18,-0.453940390739586,0.440608756379646,0.0478821081697644,0.457917994812915,0.102065108272505
-8.20884716624092e-18,-0.460615984721051,0.44708829691464,0.0485862568193198,0.464652082971928,0.103566065747101
-8.32781596575166e-18,-0.467291578702515,0.453567837449635,0.0492904054688752,0.471386171130942,0.105067023221697
-8.4467847652624e-18,-0.47396717268398,0.46004737798463,0.0499945541184305,0.478120259289955,0.106567980696292
-8.56575356477314e-18,-0.480642766665444,0.466526918519625,0.0506987027679859,0.484854347448969,0.108068938170888
-8.68472236428387e-18,-0.487318360646909,0.47300645905462,0.0514028514175412,0.491588435607982,0.109569895645484
-8.80369116379461e-18,-0.493993954628373,0.479485999589614,0.0521070000670966,0.498322523766996,0.111070853120079
-8.92265996330535e-18,-0.500669548609838,0.485965540124609,0.052811148716652,0.505056611926009,0.112571810594675
-9.04162876281608e-18,-0.507345142591302,0.492445080659604,0.0535152973662073,0.511790700085022,0.114072768069271
-9.16059756232682e-18,-0.514020736572767,0.498924621194599,0.0542194460157627,0.518524788244036,0.115573725543866
-9.27956636183756e-18,-0.520696330554231,0.505404161729593,0.054923594665318,0.525258876403049,0.117074683018462
-9.3985351613483e-18,-0.527371924535696,0.511883702264588,0.0556277433148734,0.531992964562063,0.118575640493058
-9.51750396085904e-18,-0.53404751851716,0.518363242799583,0.0563318919644288,0.538727052721076,0.120076597967653
-9.63647276036978e-18,-0.540723112498625,0.524842783334578,0.0570360406139841,0.54546114088009,0.121577555442249
-9.75544155988051e-18,-0.547398706480089,0.531322323869573,0.0577401892635395,0.552195229039103,0.123078512916845
-9.87441035939125e-18,-0.554074300461554,0.537801864404567,0.0584443379130948,0.558929317198117,0.12457947039144
-9.99337915890199e-18,-0.560749894443018,0.544281404939562,0.0591484865626502,0.56566340535713,0.126080427866036
-1.01123479584127e-17,-0.567425488424483,0.550760945474557,0.0598526352122056,0.572397493516144,0.127581385340631
-1.02313167579235e-17,-0.574101082405947,0.557240486009552,0.0605567838617609,0.579131581675157,0.129082342815227
-1.03502855574342e-17,-0.580776676387412,0.563720026544547,0.0612609325113163,0.585865669834171,0.130583300289823
-1.04692543569449e-17,-0.587452270368876,0.570199567079541,0.0619650811608716,0.592599757993184,0.132084257764418
-1.05882231564557e-17,-0.594127864350341,0.576679107614536,0.062669229810427,0.599333846152197,0.133585215239014
-1.07071919559664e-17,-0.600803458331805,0.583158648149531,0.0633733784599824,0.606067934311211,0.13508617271361
-1.08261607554772e-17,-0.60747905231327,0.589638188684526,0.0640775271095377,0.612802022470224,0.136587130188205
-1.09451295549879e-17,-0.614154646294734,0.596117729219521,0.0647816757590931,0.619536110629238,0.138088087662801
-1.10640983544986e-17,-0.620830240276199,0.602597269754515,0.0654858244086484,0.626270198788251,0.139589045137397
-1.11830671540094e-17,-0.627505834257663,0.60907681028951,0.0661899730582038,0.633004286947265,0.141090002611992
-1.13020359535201e-17,-0.634181428239128,0.615556350824505,0.0668941217077591,0.639738375106278,0.142590960086588
-1.14210047530308e-17,-0.640857022220592,0.6220358913595,0.0675982703573145,0.646472463265292,0.144091917561184
-1.15399735525416e-17,-0.647532616202057,0.628515431894494,0.0683024190068699,0.653206551424305,0.145592875035779
-1.16589423520523e-17,-0.654208210183521,0.634994972429489,0.0690065676564252,0.659940639583319,0.147093832510375
-1.17779111515631e-17,-0.660883804164986,0.641474512964484,0.0697107163059806,0.666674727742332,0.148594789984971
-1.18968799510738e-17,-0.66755939814645,0.647954053499479,0.0704148649555359,0.673408815901345,0.150095747459566
-1.20158487505845e-17,-0.674234992127915,0.654433594034474,0.0711190136050913,0.680142904060359,0.151596704934162
-1.21348175500953e-17,-0.680910586109379,0.660913134569469,0.0718231622546467,0.686876992219372,0.153097662408758
-1.2253786349606e-17,-0.687586180090844,0.667392675104463,0.072527310904202,0.693611080378386,0.154598619883353
-1.23727551491167e-17,-0.694261774072308,0.673872215639458,0.0732314595537574,0.700345168537399,0.156099577357949
-1.24917239486275e-17,-0.700937368053773,0.680351756174453,0.0739356082033127,0.707079256696413,0.157600534832545
-1.26106927481382e-17,-0.707612962035237,0.686831296709448,0.0746397568528681,0.713813344855426,0.15910149230714
-1.2729661547649e-17,-0.714288556016702,0.693310837244442,0.0753439055024235,0.72054743301444,0.160602449781736
-1.28486303471597e-17,-0.720964149998166,0.699790377779437,0.0760480541519788,0.727281521173453,0.162103407256332
-1.29675991466704e-17,-0.727639743979631,0.706269918314432,0.0767522028015342,0.734015609332467,0.163604364730927
-1.30865679461812e-17,-0.734315337961095,0.712749458849427,0.0774563514510895,0.74074969749148,0.165105322205523
-1.32055367456919e-17,-0.74099093194256,0.719228999384422,0.0781605001006449,0.747483785650493,0.166606279680119
-1.33245055452027e-17,-0.747666525924024,0.725708539919416,0.0788646487502003,0.754217873809507,0.168107237154714
-1.34434743447134e-17,-0.754342119905489,0.732188080454411,0.0795687973997556,0.76095196196852,0.16960819462931
-1.35624431442241e-17,-0.761017713886953,0.738667620989406,0.080272946049311,0.767686050127534,0.171109152103906
-1.36814119437349e-17,-0.767693307868418,0.745147161524401,0.0809770946988663,0.774420138286547,0.172610109578501
-1.38003807432456e-17,-0.774368901849882,0.751626702059396,0.0816812433484217,0.781154226445561,0.174111067053097
-1.39193495427563e-17,-0.781044495831347,0.75810624259439,0.0823853919979771,0.787888314604574,0.175612024527693
-1.40383183422671e-17,-0.787720089812811,0.764585783129385,0.0830895406475324,0.794622402763588,0.177112982002288
-1.41572871417778e-17,-0.794395683794276,0.77106532366438,0.0837936892970878,0.801356490922601,0.178613939476884
-1.42762559412886e-17,-0.80107127777574,0.777544864199375,0.0844978379466431,0.808090579081615,0.18011489695148
-1.43952247407993e-17,-0.807746871757205,0.78402440473437,0.0852019865961985,0.814824667240628,0.181615854426075
-1.451419354031e-17,-0.814422465738669,0.790503945269364,0.0859061352457538,0.821558755399641,0.183116811900671
-1.46331623398208e-17,-0.821098059720134,0.796983485804359,0.0866102838953092,0.828292843558655,0.184617769375267
-1.47521311393315e-17,-0.827773653701598,0.803463026339354,0.0873144325448646,0.835026931717668,0.186118726849862
-1.48710999388422e-17,-0.834449247683063,0.809942566874349,0.0880185811944199,0.841761019876682,0.187619684324458
-1.4990068738353e-17,-0.841124841664527,0.816422107409343,0.0887227298439753,0.848495108035695,0.189120641799054
-1.51090375378637e-17,-0.847800435645992,0.822901647944338,0.0894268784935306,0.855229196194709,0.190621599273649
-1.52280063373745e-17,-0.854476029627456,0.829381188479333,0.090131027143086,0.861963284353722,0.192122556748245
-1.53469751368852e-17,-0.861151623608921,0.835860729014328,0.0908351757926414,0.868697372512736,0.193623514222841
-1.54659439363959e-17,-0.867827217590385,0.842340269549323,0.0915393244421967,0.875431460671749,0.195124471697436
-1.55849127359067e-17,-0.87450281157185,0.848819810084317,0.0922434730917521,0.882165548830762,0.196625429172032
-1.57038815354174e-17,-0.881178405553314,0.855299350619312,0.0929476217413074,0.888899636989776,0.198126386646628
-1.58228503349282e-17,-0.887853999534779,0.861778891154307,0.0936517703908628,0.895633725148789,0.199627344121223
-1.59418191344389e-17,-0.894529593516243,0.868258431689302,0.0943559190404182,0.902367813307803,0.201128301595819
-1.60607879339496e-17,-0.901205187497708,0.874737972224297,0.0950600676899735,0.909101901466816,0.202629259070415
-1.61797567334604e-17,-0.907880781479173,0.881217512759291,0.0957642163395289,0.91583598962583,0.20413021654501
-1.62987255329711e-17,-0.914556375460637,0.887697053294286,0.0964683649890842,0.922570077784843,0.205631174019606
-1.64176943324818e-17,-0.921231969442101,0.894176593829281,0.0971725136386396,0.929304165943857,0.207132131494202
-1.65366631319926e-17,-0.927907563423566,0.900656134364276,0.097876662288195,0.93603825410287,0.208633088968797
-1.66556319315033e-17,-0.934583157405031,0.90713567489927,0.0985808109377503,0.942772342261884,0.210134046443393
-1.67746007310141e-17,-0.941258751386495,0.913615215434265,0.0992849595873057,0.949506430420897,0.211635003917989
-1.68935695305248e-17,-0.947934345367959,0.92009475596926,0.0999891082368611,0.956240518579911,0.213135961392584
-1.70125383300355e-17,-0.954609939349424,0.926574296504255,0.100693256886416,0.962974606738924,0.21463691886718
-1.71315071295463e-17,-0.961285533330889,0.93305383703925,0.101397405535972,0.969708694897938,0.216137876341776
-1.7250475929057e-17,-0.967961127312353,0.939533377574244,0.102101554185527,0.976442783056951,0.217638833816371
-1.73694447285677e-17,-0.974636721293817,0.946012918109239,0.102805702835082,0.983176871215964,0.219139791290967
-1.74884135280785e-17,-0.981312315275282,0.952492458644234,0.103509851484638,0.989910959374978,0.220640748765563
-1.76073823275892e-17,-0.987987909256746,0.958971999179229,0.104214000134193,0.996645047533991,0.222141706240158
-1.77263511271e-17,-0.994663503238211,0.965451539714223,0.104918148783749,1.003379135693,0.223642663714754
-1.78453199266107e-17,-1.00133909721968,0.971931080249218,0.105622297433304,1.01011322385202,0.22514362118935
-1.79642887261214e-17,-1.00801469120114,0.978410620784213,0.106326446082859,1.01684731201103,0.226644578663945
-1.80832575256322e-17,-1.0146902851826,0.984890161319208,0.107030594732415,1.02358140017004,0.228145536138541
-1.82022263251429e-17,-1.02136587916407,0.991369701854203,0.10773474338197,1.03031548832906,0.229646493613137
-1.83211951246536e-17,-1.02804147314553,0.997849242389197,0.108438892031525,1.03704957648807,0.231147451087732
-1.84401639241644e-17,-1.034717067127,1.00432878292419,0.109143040681081,1.04378366464709,0.232648408562328
-1.85591327236751e-17,-1.04139266110846,1.01080832345919,0.109847189330636,1.0505177528061,0.234149366036924
-1.86781015231859e-17,-1.04806825508993,1.01728786399418,0.110551337980191,1.05725184096511,0.235650323511519
-1.87970703226966e-17,-1.05474384907139,1.02376740452918,0.111255486629747,1.06398592912413,0.237151280986115
-1.89160391222073e-17,-1.06141944305286,1.03024694506417,0.111959635279302,1.07072001728314,0.238652238460711
-1.90350079217181e-17,-1.06809503703432,1.03672648559917,0.112663783928858,1.07745410544215,0.240153195935306
-1.91539767212288e-17,-1.07477063101578,1.04320602613416,0.113367932578413,1.08418819360117,0.241654153409902
-1.92729455207396e-17,-1.08144622499725,1.04968556666916,0.114072081227968,1.09092228176018,0.243155110884498
-1.93919143202503e-17,-1.08812181897871,1.05616510720415,0.114776229877524,1.09765636991919,0.244656068359093
-1.9510883119761e-17,-1.09479741296018,1.06264464773915,0.115480378527079,1.10439045807821,0.246157025833689
-1.96298519192718e-17,-1.10147300694164,1.06912418827414,0.116184527176634,1.11112454623722,0.247657983308285
-1.97488207187825e-17,-1.10814860092311,1.07560372880913,0.11688867582619,1.11785863439623,0.24915894078288
-1.98677895182932e-17,-1.11482419490457,1.08208326934413,0.117592824475745,1.12459272255525,0.250659898257476
-1.9986758317804e-17,-1.12149978888604,1.08856280987912,0.1182969731253,1.13132681071426,0.252160855732072
-2.01057271173147e-17,-1.1281753828675,1.09504235041412,0.119001121774856,1.13806089887327,0.253661813206667
-2.02246959168255e-17,-1.13485097684897,1.10152189094911,0.119705270424411,1.14479498703229,0.255162770681263
-2.03436647163362e-17,-1.14152657083043,1.10800143148411,0.120409419073966,1.1515290751913,0.256663728155859
-2.04626335158469e-17,-1.14820216481189,1.1144809720191,0.121113567723522,1.15826316335031,0.258164685630454
-2.05816023153577e-17,-1.15487775879336,1.1209605125541,0.121817716373077,1.16499725150933,0.25966564310505
-2.07005711148684e-17,-1.16155335277482,1.12744005308909,0.122521865022633,1.17173133966834,0.261166600579646
-2.08195399143791e-17,-1.16822894675629,1.13391959362409,0.123226013672188,1.17846542782735,0.262667558054241
-2.09385087138899e-17,-1.17490454073775,1.14039913415908,0.123930162321743,1.18519951598637,0.264168515528837
-2.10574775134006e-17,-1.18158013471922,1.14687867469408,0.124634310971299,1.19193360414538,0.265669473003433
-2.11764463129114e-17,-1.18825572870068,1.15335821522907,0.125338459620854,1.19866769230439,0.267170430478028
-2.12954151124221e-17,-1.19493132268215,1.15983775576407,0.126042608270409,1.20540178046341,0.268671387952624
-2.14143839119328e-17,-1.20160691666361,1.16631729629906,0.126746756919965,1.21213586862242,0.27017234542722
-2.15333527114436e-17,-1.20828251064507,1.17279683683406,0.12745090556952,1.21886995678144,0.271673302901815
-2.16523215109543e-17,-1.21495810462654,1.17927637736905,0.128155054219075,1.22560404494045,0.273174260376411
-2.1771290310465e-17,-1.221633698608,1.18575591790405,0.128859202868631,1.23233813309946,0.274675217851007
-2.18902591099758e-17,-1.22830929258947,1.19223545843904,0.129563351518186,1.23907222125848,0.276176175325602
-2.20092279094865e-17,-1.23498488657093,1.19871499897404,0.130267500167741,1.24580630941749,0.277677132800198
-2.21281967089973e-17,-1.2416604805524,1.20519453950903,0.130971648817297,1.2525403975765,0.279178090274794
-2.2247165508508e-17,-1.24833607453386,1.21167408004403,0.131675797466852,1.25927448573552,0.280679047749389
-2.23661343080187e-17,-1.25501166851533,1.21815362057902,0.132379946116408,1.26600857389453,0.282180005223985
-2.24851031075295e-17,-1.26168726249679,1.22463316111402,0.133084094765963,1.27274266205354,0.283680962698581
-2.26040719070402e-17,-1.26836285647826,1.23111270164901,0.133788243415518,1.27947675021256,0.285181920173176
-2.2723040706551e-17,-1.27503845045972,1.237592242184,0.134492392065074,1.28621083837157,0.286682877647772
-2.28420095060617e-17,-1.28171404444118,1.244071782719,0.135196540714629,1.29294492653058,0.288183835122368
-2.29609783055724e-17,-1.28838963842265,1.25055132325399,0.135900689364184,1.2996790146896,0.289684792596963
-2.30799471050832e-17,-1.29506523240411,1.25703086378899,0.13660483801374,1.30641310284861,0.291185750071559
-2.31989159045939e-17,-1.30174082638558,1.26351040432398,0.137308986663295,1.31314719100762,0.292686707546155
-2.33178847041046e-17,-1.30841642036704,1.26998994485898,0.13801313531285,1.31988127916664,0.29418766502075
-2.34368535036154e-17,-1.31509201434851,1.27646948539397,0.138717283962406,1.32661536732565,0.295688622495346
-2.35558223031261e-17,-1.32176760832997,1.28294902592897,0.139421432611961,1.33334945548466,0.297189579969942
-2.36747911026369e-17,-1.32844320231144,1.28942856646396,0.140125581261517,1.34008354364368,0.298690537444537
-2.37937599021476e-17,-1.3351187962929,1.29590810699896,0.140829729911072,1.34681763180269,0.300191494919133
-2.39127287016583e-17,-1.34179439027436,1.30238764753395,0.141533878560627,1.3535517199617,0.301692452393729
-2.40316975011691e-17,-1.34846998425583,1.30886718806895,0.142238027210183,1.36028580812072,0.303193409868324
-2.41506663006798e-17,-1.35514557823729,1.31534672860394,0.142942175859738,1.36701989627973,0.30469436734292
-2.42696351001905e-17,-1.36182117221876,1.32182626913894,0.143646324509293,1.37375398443874,0.306195324817516
-2.43886038997013e-17,-1.36849676620022,1.32830580967393,0.144350473158849,1.38048807259776,0.307696282292111
-2.4507572699212e-17,-1.37517236018169,1.33478535020893,0.145054621808404,1.38722216075677,0.309197239766707
-2.46265414987228e-17,-1.38184795416315,1.34126489074392,0.145758770457959,1.39395624891579,0.310698197241303
-2.47455102982335e-17,-1.38852354814462,1.34774443127892,0.146462919107515,1.4006903370748,0.312199154715898
-2.48644790977442e-17,-1.39519914212608,1.35422397181391,0.14716706775707,1.40742442523381,0.313700112190494
-2.4983447897255e-17,-1.40187473610755,1.36070351234891,0.147871216406625,1.41415851339283,0.31520106966509
-2.51024166967657e-17,-1.40855033008901,1.3671830528839,0.148575365056181,1.42089260155184,0.316702027139685
-2.52213854962765e-17,-1.41522592407047,1.3736625934189,0.149279513705736,1.42762668971085,0.318202984614281
-2.53403542957872e-17,-1.42190151805194,1.38014213395389,0.149983662355292,1.43436077786987,0.319703942088877
-2.54593230952979e-17,-1.4285771120334,1.38662167448888,0.150687811004847,1.44109486602888,0.321204899563472
-2.55782918948087e-17,-1.43525270601487,1.39310121502388,0.151391959654402,1.44782895418789,0.322705857038068
-2.56972606943194e-17,-1.44192829999633,1.39958075555887,0.152096108303958,1.45456304234691,0.324206814512664
-2.58162294938301e-17,-1.4486038939778,1.40606029609387,0.152800256953513,1.46129713050592,0.325707771987259
-2.59351982933409e-17,-1.45527948795926,1.41253983662886,0.153504405603068,1.46803121866493,0.327208729461855
-2.60541670928516e-17,-1.46195508194073,1.41901937716386,0.154208554252624,1.47476530682395,0.328709686936451
-2.61731358923624e-17,-1.46863067592219,1.42549891769885,0.154912702902179,1.48149939498296,0.330210644411046
-2.62921046918731e-17,-1.47530626990366,1.43197845823385,0.155616851551734,1.48823348314197,0.331711601885642
-2.64110734913838e-17,-1.48198186388512,1.43845799876884,0.15632100020129,1.49496757130099,0.333212559360238
-2.65300422908946e-17,-1.48865745786658,1.44493753930384,0.157025148850845,1.50170165946,0.334713516834833
-2.66490110904053e-17,-1.49533305184805,1.45141707983883,0.157729297500401,1.50843574761901,0.336214474309429
-2.6767979889916e-17,-1.50200864582951,1.45789662037383,0.158433446149956,1.51516983577803,0.337715431784025
-2.68869486894268e-17,-1.50868423981098,1.46437616090882,0.159137594799511,1.52190392393704,0.33921638925862
-2.70059174889375e-17,-1.51535983379244,1.47085570144382,0.159841743449067,1.52863801209605,0.340717346733216
-2.71248862884483e-17,-1.52203542777391,1.47733524197881,0.160545892098622,1.53537210025507,0.342218304207812
-2.7243855087959e-17,-1.52871102175537,1.48381478251381,0.161250040748177,1.54210618841408,0.343719261682407
-2.73628238874697e-17,-1.53538661573684,1.4902943230488,0.161954189397733,1.54884027657309,0.345220219157003
-2.74817926869805e-17,-1.5420622097183,1.4967738635838,0.162658338047288,1.55557436473211,0.346721176631599
-2.76007614864912e-17,-1.54873780369976,1.50325340411879,0.163362486696843,1.56230845289112,0.348222134106194
-2.77197302860019e-17,-1.55541339768123,1.50973294465379,0.164066635346399,1.56904254105013,0.34972309158079
-2.78386990855127e-17,-1.56208899166269,1.51621248518878,0.164770783995954,1.57577662920915,0.351224049055386
-2.79576678850234e-17,-1.56876458564416,1.52269202572378,0.165474932645509,1.58251071736816,0.352725006529981
-2.80766366845342e-17,-1.57544017962562,1.52917156625877,0.166179081295065,1.58924480552718,0.354225964004577
-2.81956054840449e-17,-1.58211577360709,1.53565110679377,0.16688322994462,1.59597889368619,0.355726921479173
-2.83145742835556e-17,-1.58879136758855,1.54213064732876,0.167587378594176,1.6027129818452,0.357227878953768
-2.84335430830664e-17,-1.59546696157002,1.54861018786375,0.168291527243731,1.60944707000422,0.358728836428364
-2.85525118825771e-17,-1.60214255555148,1.55508972839875,0.168995675893286,1.61618115816323,0.36022979390296
-2.86714806820879e-17,-1.60881814953294,1.56156926893374,0.169699824542842,1.62291524632224,0.361730751377555
-2.87904494815986e-17,-1.61549374351441,1.56804880946874,0.170403973192397,1.62964933448126,0.363231708852151
-2.89094182811093e-17,-1.62216933749587,1.57452835000373,0.171108121841952,1.63638342264027,0.364732666326746
-2.90283870806201e-17,-1.62884493147734,1.58100789053873,0.171812270491508,1.64311751079928,0.366233623801342
-2.91473558801308e-17,-1.6355205254588,1.58748743107372,0.172516419141063,1.6498515989583,0.367734581275938
-2.92663246796415e-17,-1.64219611944027,1.59396697160872,0.173220567790618,1.65658568711731,0.369235538750533
-2.93852934791523e-17,-1.64887171342173,1.60044651214371,0.173924716440174,1.66331977527632,0.370736496225129
-2.9504262278663e-17,-1.6555473074032,1.60692605267871,0.174628865089729,1.67005386343534,0.372237453699725
-2.96232310781738e-17,-1.66222290138466,1.6134055932137,0.175333013739285,1.67678795159435,0.37373841117432
-2.97421998776845e-17,-1.66889849536613,1.6198851337487,0.17603716238884,1.68352203975336,0.375239368648916
-2.98611686771952e-17,-1.67557408934759,1.62636467428369,0.176741311038395,1.69025612791238,0.376740326123512
-2.9980137476706e-17,-1.68224968332905,1.63284421481869,0.177445459687951,1.69699021607139,0.378241283598107
-3.00991062762167e-17,-1.68892527731052,1.63932375535368,0.178149608337506,1.7037243042304,0.379742241072703
-3.02180750757274e-17,-1.69560087129198,1.64580329588868,0.178853756987061,1.71045839238942,0.381243198547299
-3.03370438752382e-17,-1.70227646527345,1.65228283642367,0.179557905636617,1.71719248054843,0.382744156021894
